year,month,day,UMAP1,UMAP2,AQI,KMeans_3,KMeans_4,KMeans_6,KMeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12
2013,4,13,-9.31,-112.25,2.0,1,2,5,6,59.38,98.0,15.71,48.71,1520.79,38.04,16.35,1001.47,-1.56,0.0,3.16,Shunyi,2,2,0,5
2013,4,14,26.05,-114.6,2.0,0,2,5,6,26.71,61.54,8.92,24.67,513.04,71.04,12.15,1006.97,-8.48,0.0,2.33,Shunyi,2,2,4,5
2013,4,15,26.86,-122.31,2.0,0,2,5,6,64.91,125.33,42.75,52.0,1486.7,60.71,12.45,1000.21,-0.54,0.0,2.47,Shunyi,2,2,4,5
2013,4,16,-3.39,-74.74,2.0,2,2,5,6,52.08,129.96,31.83,36.83,949.88,76.5,13.84,1003.73,-0.59,0.0,2.42,Shunyi,2,2,0,5
2013,4,17,11.9,-82.77,2.0,0,2,5,6,46.75,74.5,19.83,34.42,645.83,71.46,11.65,1008.58,-2.67,0.0,2.48,Shunyi,2,2,0,5
2013,4,18,19.98,-42.74,1.0,0,2,5,7,9.57,39.92,3.18,9.91,272.73,74.01,10.68,1019.67,-13.59,0.0,3.01,Shunyi,2,2,3,11
2013,4,19,18.71,0.48,2.0,0,1,3,6,40.42,63.54,14.27,37.59,756.52,50.35,6.9,1021.08,-2.18,0.0,2.25,Shunyi,2,2,3,11
2013,4,20,14.71,25.31,2.0,1,1,1,1,71.5,75.29,8.25,48.08,875.0,49.54,9.38,1017.65,-0.52,0.0,1.54,Shunyi,1,0,3,0
2013,4,21,0.02,5.96,4.0,1,1,3,5,123.54,139.71,23.37,56.75,1194.39,47.08,12.16,1014.88,2.22,0.0,2.21,Shunyi,2,2,3,1
2013,4,22,-5.32,0.99,4.0,1,1,4,3,128.27,144.5,24.45,50.23,991.22,37.57,12.44,1010.88,5.4,0.0,1.86,Shunyi,2,2,3,1
2013,4,23,-7.43,-22.15,5.0,1,1,2,3,177.0,157.96,13.17,54.48,1266.58,26.67,12.05,1008.18,7.5,0.0,1.65,Shunyi,2,2,3,1
2013,4,24,-5.64,-90.35,2.0,2,2,5,6,66.92,77.5,5.38,29.79,833.29,42.67,15.47,1007.33,0.93,0.0,3.28,Shunyi,2,2,0,5
2013,4,25,-6.67,-97.84,1.0,2,2,5,6,9.67,27.79,3.25,22.79,433.33,64.71,15.91,1009.61,-6.49,0.0,3.14,Shunyi,2,2,0,5
2013,4,26,-12.33,-65.46,2.0,2,2,5,7,51.5,94.33,23.7,45.48,660.87,64.74,16.8,1006.84,-0.96,0.0,1.88,Shunyi,2,2,0,10
2013,4,27,-20.07,-57.03,2.0,2,2,5,7,61.54,113.5,44.46,42.24,1126.09,93.77,17.98,1007.53,1.81,0.0,1.92,Shunyi,2,2,0,10
2013,4,28,-18.15,-98.18,3.0,2,2,5,6,83.75,132.79,60.79,52.83,2045.54,81.21,15.75,1007.02,3.41,0.0,1.68,Shunyi,2,2,0,10
2013,4,29,-15.13,-98.66,2.0,2,2,5,6,13.25,62.46,3.92,30.0,341.18,67.87,21.08,1008.45,-6.15,0.0,3.08,Shunyi,2,2,0,10
2013,4,30,-15.55,-79.36,1.0,2,2,5,6,12.54,39.04,3.29,12.96,278.26,87.87,20.78,1010.68,-7.22,0.0,2.26,Shunyi,2,2,0,10
2013,5,1,-17.81,-37.54,2.0,2,2,5,8,34.42,80.12,16.83,40.17,816.67,77.83,17.6,1011.78,0.13,0.0,1.67,Shunyi,2,2,0,1
2013,5,2,-17.56,-20.35,3.0,1,1,4,7,78.46,124.42,38.58,42.88,1324.92,86.83,18.45,1009.01,3.7,0.0,2.85,Shunyi,2,2,3,1
2013,5,3,-7.24,49.28,2.0,1,1,1,1,58.5,72.29,16.38,29.17,966.62,114.79,17.88,1013.45,6.11,0.0,2.12,Shunyi,0,0,5,0
2013,5,4,-6.24,56.97,3.0,1,1,1,1,84.29,107.62,18.42,39.71,831.82,85.3,18.99,1013.25,5.9,0.0,2.16,Shunyi,0,0,5,0
2013,5,5,-12.71,76.73,5.0,1,1,1,7,155.67,181.58,47.92,49.21,1220.71,121.5,20.98,1012.92,10.46,0.0,1.62,Shunyi,0,0,5,6
2013,5,6,-9.01,75.77,5.0,1,1,1,9,209.92,230.08,20.71,54.17,1465.17,139.89,23.21,1010.91,12.42,0.0,1.55,Shunyi,0,0,5,6
2013,5,7,-15.55,55.73,5.0,1,1,1,4,168.26,218.58,38.33,76.04,1387.33,135.08,23.33,1011.55,12.32,0.0,1.7,Shunyi,0,0,5,0
2013,5,8,-23.38,24.79,4.0,1,1,1,4,132.46,173.83,60.0,49.83,1581.77,114.75,21.01,1010.49,10.52,0.0,2.0,Shunyi,0,3,3,1
2013,5,9,-34.53,-40.26,2.0,1,1,4,5,46.08,62.38,7.96,40.96,578.26,66.62,17.57,1006.38,11.07,0.0,1.74,Shunyi,2,2,0,1
2013,5,10,-54.92,-111.57,2.0,2,2,2,6,44.17,78.5,4.71,42.58,516.67,55.54,21.48,998.03,4.16,0.0,2.17,Shunyi,2,2,0,10
2013,5,11,-49.87,-116.2,2.0,2,2,4,6,35.25,98.92,7.71,48.04,378.26,51.91,23.26,992.06,0.15,0.0,2.12,Shunyi,2,2,0,10
2013,5,12,-52.56,-97.9,2.0,2,2,2,6,21.79,66.54,4.96,20.75,309.09,81.3,22.38,996.81,-2.63,0.0,1.93,Shunyi,2,2,0,10
2013,5,13,-51.33,-88.64,3.0,2,2,2,5,88.46,201.46,41.29,57.46,1608.52,85.97,20.78,998.94,6.58,0.0,1.51,Shunyi,2,2,0,10
2013,5,14,-37.13,-52.95,2.0,1,2,3,6,57.42,122.67,6.17,33.62,720.75,86.04,24.18,1004.59,2.54,0.0,2.3,Shunyi,2,2,0,10
2013,5,15,-8.85,74.03,3.0,1,1,1,6,67.54,160.38,55.12,47.42,1578.88,101.83,22.0,1012.72,6.62,0.0,1.95,Shunyi,0,0,5,6
2013,5,16,-14.56,50.21,2.0,1,1,1,1,52.88,91.71,23.17,31.54,818.18,112.43,21.07,1013.39,9.62,0.0,1.88,Shunyi,0,0,5,0
2013,5,17,-29.62,22.08,3.0,1,2,2,4,107.62,122.42,30.04,45.12,1224.71,108.17,20.45,1008.39,12.26,0.0,1.98,Shunyi,0,3,3,1
2013,5,18,-36.86,-37.7,4.0,2,2,3,5,116.62,113.25,24.71,47.33,1191.17,92.09,20.65,1003.01,13.64,0.0,2.4,Shunyi,2,2,0,1
2013,5,19,-44.61,-117.7,2.0,2,2,4,6,58.21,95.54,5.38,26.33,587.5,62.92,20.05,997.29,3.8,0.0,3.6,Shunyi,2,2,0,10
2013,5,20,-57.35,-106.87,2.0,2,2,2,6,48.08,91.33,9.17,35.77,490.91,76.18,21.08,997.21,0.28,0.0,2.34,Shunyi,2,2,0,10
2013,5,21,-52.26,-76.92,3.0,2,2,2,6,93.27,192.96,47.92,51.46,1378.17,110.72,23.39,996.25,9.06,0.0,1.61,Shunyi,2,2,0,10
2013,5,22,-37.96,-40.06,2.0,2,2,2,7,67.12,149.38,35.88,53.33,1508.0,93.25,23.24,1007.12,7.79,0.0,1.82,Shunyi,2,2,0,1
2013,5,23,-45.84,11.77,3.0,1,2,2,5,100.08,193.21,32.71,63.79,1712.33,79.33,22.98,1006.81,11.18,0.0,1.4,Shunyi,0,3,1,1
2013,5,24,-34.86,16.97,3.0,1,2,2,4,105.54,158.46,6.67,34.21,1312.83,70.39,23.8,1008.56,13.59,0.0,1.72,Shunyi,0,3,1,1
2013,5,25,-49.62,13.83,2.0,1,2,2,7,55.71,104.38,12.88,38.71,841.62,98.04,24.37,1007.21,12.7,0.0,1.93,Shunyi,0,3,1,1
2013,5,26,-37.86,47.47,3.0,1,1,1,9,94.33,110.33,13.58,36.75,1604.0,41.12,21.0,1005.56,16.87,0.03,2.22,Shunyi,0,3,1,8
2013,5,27,-50.13,14.16,2.0,2,3,3,5,51.04,50.17,3.0,24.38,713.0,68.53,19.62,1004.25,15.67,0.01,1.41,Shunyi,0,3,1,1
2013,5,28,-46.43,-51.64,3.0,2,2,2,3,84.42,90.88,3.09,54.96,1082.52,13.3,20.27,1002.23,15.36,0.02,1.61,Shunyi,2,2,0,10
2013,5,29,-42.22,-70.67,2.0,2,2,2,3,18.96,55.25,3.62,21.58,250.0,65.08,24.93,1005.5,2.12,0.0,3.6,Shunyi,2,2,0,10
2013,5,30,-50.26,-66.0,2.0,2,2,2,2,54.5,132.71,9.12,52.75,547.83,82.94,26.11,1002.52,6.37,0.0,2.7,Shunyi,2,2,0,10
2013,5,31,-65.35,-51.41,3.0,2,3,2,2,90.33,154.46,12.67,37.54,820.79,124.0,24.9,999.32,13.68,0.0,2.1,Shunyi,2,2,0,10
2013,6,1,-52.14,-64.78,2.0,2,2,2,2,65.42,119.62,6.46,24.92,528.57,91.67,25.31,1003.11,8.18,0.0,1.45,Shunyi,2,2,0,10
2013,6,2,-61.32,-22.93,5.0,2,2,2,3,164.0,210.25,29.29,44.08,2586.7,80.74,22.3,1001.49,15.58,0.0,1.92,Shunyi,0,3,1,9
2013,6,3,-69.37,34.96,3.0,1,2,2,6,108.25,137.79,5.83,35.54,1287.21,104.83,25.86,1001.53,13.15,0.0,1.39,Shunyi,0,3,1,3
2013,6,4,-41.11,60.62,3.0,1,1,1,8,113.54,133.12,8.54,32.96,1779.12,80.79,20.78,1008.52,16.28,1.57,2.11,Shunyi,0,3,1,8
2013,6,5,-39.5,82.7,4.0,1,1,1,11,125.08,108.96,3.04,29.61,1808.82,28.14,18.82,1008.89,17.58,0.16,1.4,Shunyi,0,0,5,8
2013,6,7,-54.64,53.22,3.0,1,1,2,9,110.92,115.83,3.0,31.88,1349.92,4.17,20.61,1005.12,19.07,0.52,1.13,Shunyi,0,3,1,8
2013,6,8,-68.73,75.09,5.0,1,1,3,11,154.83,156.54,3.08,48.71,2341.17,4.67,20.41,1004.35,19.29,0.03,0.99,Shunyi,0,3,1,8
2013,6,12,-53.24,21.06,2.0,2,3,3,5,60.88,73.21,6.33,26.29,700.0,107.75,21.32,1004.64,15.6,0.0,1.69,Shunyi,0,3,1,3
2013,6,13,-67.36,31.83,3.0,1,3,3,7,110.43,144.38,10.5,33.29,1217.22,120.87,24.27,1004.93,16.88,0.0,1.76,Shunyi,0,3,1,3
2013,6,14,-71.46,32.45,4.0,1,3,3,5,121.58,162.04,4.54,48.46,1220.71,134.75,25.8,1004.8,16.77,0.0,2.33,Shunyi,0,3,1,3
2013,6,15,-74.5,32.73,4.0,1,2,3,6,118.75,155.92,5.92,38.12,1524.88,143.54,25.66,1003.75,17.94,0.0,1.58,Shunyi,0,3,1,3
2013,6,16,-65.32,26.01,5.0,1,2,2,6,158.83,149.46,9.58,39.88,1903.96,78.21,22.78,1000.44,19.81,0.07,1.57,Shunyi,0,3,1,3
2013,6,17,-100.83,-34.02,1.0,2,3,2,2,29.25,33.71,3.0,18.78,569.52,84.22,25.61,998.16,18.48,0.0,1.75,Shunyi,0,3,1,9
2013,6,18,-92.99,-38.54,2.0,2,3,2,2,60.25,91.33,3.08,39.42,872.68,83.57,27.99,994.42,18.48,0.0,1.85,Shunyi,0,3,0,9
2013,6,19,-85.99,12.4,2.0,2,3,3,4,38.62,65.78,3.75,32.0,962.5,83.08,28.56,999.18,19.1,0.0,1.26,Shunyi,0,3,1,3
2013,6,20,-84.91,44.1,2.0,1,3,3,4,67.42,109.71,10.75,46.83,1082.57,65.08,27.46,1003.8,19.14,0.0,1.28,Shunyi,0,3,1,3
2013,6,21,-72.4,73.26,3.0,1,1,3,11,89.71,122.88,8.96,46.79,1091.67,80.62,26.62,1005.79,18.75,0.0,1.61,Shunyi,0,3,1,8
2013,6,22,-61.73,28.67,2.0,1,1,2,6,52.88,52.12,3.21,34.54,673.91,44.09,21.96,1005.03,19.99,0.21,1.25,Shunyi,0,3,1,3
2013,6,23,-95.68,11.23,2.0,1,2,2,5,55.29,55.58,4.46,33.21,1145.58,105.54,25.71,1000.36,19.29,0.0,1.49,Shunyi,0,3,1,3
2013,6,24,-53.2,75.47,5.0,1,1,2,9,221.54,166.96,3.29,36.17,1812.33,123.54,24.76,999.0,22.03,0.45,1.95,Shunyi,0,3,1,8
2013,6,25,-82.26,18.15,3.0,1,2,2,8,104.79,82.21,3.17,32.92,2034.52,60.35,22.15,997.17,21.91,0.06,1.35,Shunyi,0,3,1,3
2013,6,26,-119.27,-31.56,4.0,2,3,2,2,135.25,112.83,3.0,31.75,1516.62,107.46,25.43,993.88,22.77,0.0,1.57,Shunyi,0,3,1,9
2013,6,27,-111.87,-7.97,2.0,1,2,2,4,64.62,79.04,3.0,24.96,704.17,110.17,27.38,994.79,21.35,0.0,1.41,Shunyi,0,3,1,9
2013,6,28,-55.34,76.88,6.0,1,1,2,9,297.17,246.75,3.29,40.75,2557.96,83.25,25.1,997.67,24.15,0.94,1.78,Shunyi,0,3,1,8
2013,6,29,-90.34,21.39,3.0,2,3,3,4,87.92,70.42,3.0,29.92,1625.91,64.39,22.98,1000.95,22.78,0.02,1.25,Shunyi,0,3,1,3
2013,6,30,-68.05,74.42,5.0,1,1,2,10,197.12,161.75,3.0,45.54,2103.83,59.92,25.02,1000.25,22.86,0.0,1.2,Shunyi,0,3,1,8
2013,7,1,-56.23,81.11,5.0,1,1,1,9,155.0,111.82,3.0,35.32,1804.62,37.63,24.74,995.63,22.59,0.98,1.55,Shunyi,0,3,1,8
2013,7,2,-102.12,-57.99,1.0,1,2,2,2,20.58,26.12,3.0,23.79,383.33,84.17,28.78,991.88,17.89,0.51,2.35,Shunyi,0,3,0,9
2013,7,3,-113.2,-67.5,1.0,2,3,2,2,35.0,51.62,3.0,32.62,560.87,77.87,29.43,992.17,19.51,0.0,1.29,Shunyi,0,3,0,9
2013,7,4,-106.31,-65.4,1.0,2,3,2,2,25.21,39.78,3.46,25.38,386.96,76.83,28.1,991.14,18.19,0.03,1.92,Shunyi,0,3,0,9
2013,7,5,-102.31,-54.82,1.0,2,3,2,2,21.71,25.88,6.46,22.96,362.5,93.83,28.9,994.76,17.44,0.0,1.44,Shunyi,0,3,0,9
2013,7,6,-77.04,53.18,3.0,1,1,2,8,83.5,111.83,14.12,36.29,1079.08,131.71,29.35,997.48,19.73,0.01,2.16,Shunyi,0,3,1,3
2013,7,7,-58.33,81.21,4.0,1,1,2,9,123.12,111.5,10.38,25.08,1195.61,138.83,27.3,996.88,22.15,0.81,1.78,Shunyi,0,3,1,8
2013,8,14,-138.13,12.84,2.0,2,3,3,4,63.42,76.67,3.75,25.77,979.17,109.88,28.52,1000.59,23.76,0.0,1.67,Shunyi,0,3,1,3
2013,8,15,-141.9,-10.37,4.0,2,3,2,4,138.33,140.83,5.12,31.46,1382.61,86.13,29.75,999.12,25.63,0.0,1.4,Shunyi,0,3,1,9
2013,8,16,-133.35,-44.45,3.0,2,3,2,2,75.83,133.17,3.36,27.01,761.9,45.88,28.44,994.29,25.84,0.0,1.28,Shunyi,0,3,1,9
2013,8,19,-84.24,40.73,1.0,1,3,3,5,14.92,34.08,4.0,25.31,520.0,68.5,27.5,1006.7,15.84,0.0,1.39,Shunyi,0,3,1,3
2013,8,20,-93.63,36.03,2.0,2,3,3,4,75.25,105.54,5.79,36.71,1391.3,71.65,25.4,1005.89,21.51,0.09,1.57,Shunyi,0,3,1,3
2013,8,21,-87.39,36.58,3.0,2,3,3,4,102.0,95.04,5.5,37.81,1300.0,98.92,26.04,1004.52,21.06,0.01,1.25,Shunyi,0,3,1,3
2013,8,22,-82.8,30.34,4.0,2,3,3,4,119.71,123.96,2.04,59.84,1213.04,28.66,24.11,1005.57,21.37,0.01,0.91,Shunyi,0,3,1,3
2013,8,23,-72.58,30.82,2.0,1,3,3,4,46.96,43.58,1.21,30.42,737.5,49.96,26.76,1005.75,17.95,0.0,1.36,Shunyi,0,3,1,3
2013,8,24,-72.33,30.36,1.0,1,3,3,4,20.46,42.29,1.79,33.0,666.67,58.54,26.62,1005.71,16.4,0.0,1.42,Shunyi,0,3,1,3
2013,8,25,-73.74,1.1,2.0,2,3,2,4,35.04,63.5,2.33,28.71,658.33,124.92,27.46,1003.02,17.29,0.0,1.7,Shunyi,0,3,1,9
2013,8,26,-81.11,24.91,2.0,1,2,3,4,46.04,79.12,5.12,22.67,916.67,119.92,27.28,1002.52,18.1,0.0,2.33,Shunyi,0,3,1,3
2013,8,27,-68.04,89.12,2.0,1,1,2,11,47.5,61.0,8.54,26.96,1681.82,52.39,24.0,1004.11,19.78,0.13,2.21,Shunyi,0,3,1,8
2013,8,28,-76.95,-36.08,2.0,1,2,2,3,59.33,44.88,2.54,32.54,2175.0,36.0,23.18,996.53,20.93,0.47,1.39,Shunyi,0,3,0,9
2013,8,29,-56.21,-69.27,1.0,2,2,2,3,28.25,27.92,1.08,22.21,900.0,33.33,23.95,999.6,13.41,0.0,3.56,Shunyi,2,2,0,10
2013,8,30,-31.59,0.52,1.0,1,2,2,4,9.96,21.5,1.17,19.46,426.09,46.75,21.94,1008.47,10.89,0.0,1.36,Shunyi,0,3,3,1
2013,8,31,-33.37,24.46,1.0,1,2,1,7,15.71,36.46,1.65,24.83,409.09,43.5,22.47,1008.6,12.03,0.0,1.66,Shunyi,0,3,1,1
2013,9,1,-20.83,94.26,1.0,1,1,1,9,25.54,49.04,4.75,20.04,778.26,75.34,22.89,1010.22,13.92,0.0,1.72,Shunyi,0,0,5,6
2013,9,2,-24.34,115.1,2.0,1,1,1,9,33.54,52.38,6.04,18.83,826.09,99.22,22.6,1012.32,15.16,0.0,1.47,Shunyi,0,0,5,6
2013,9,3,-55.44,95.46,2.0,1,1,2,10,68.17,85.67,6.96,21.75,1025.0,97.12,23.05,1012.8,16.86,0.0,1.49,Shunyi,0,3,1,8
2013,9,4,-50.5,75.62,2.0,1,1,2,9,64.25,63.21,3.79,30.88,1362.5,64.54,20.43,1012.65,17.88,0.32,1.32,Shunyi,0,3,1,8
2013,9,5,-24.53,94.66,1.0,1,1,1,8,18.71,21.75,2.33,11.67,787.5,70.67,20.63,1011.2,15.45,0.42,2.14,Shunyi,0,0,5,6
2013,9,6,-23.27,112.73,2.0,1,1,1,9,54.04,51.25,6.39,25.42,1342.11,73.18,21.05,1012.88,16.18,0.04,1.45,Shunyi,0,0,5,6
2013,9,7,-17.7,117.63,2.0,1,1,1,9,49.46,47.75,1.62,21.46,970.83,68.17,22.28,1013.51,14.57,0.0,1.31,Shunyi,0,0,5,6
2013,9,8,-27.31,105.5,2.0,1,1,1,10,62.96,78.38,8.54,24.33,1578.26,67.77,21.44,1013.12,16.57,0.03,1.36,Shunyi,0,0,5,6
2013,9,9,-27.9,79.51,3.0,1,1,1,10,81.29,78.71,6.29,26.5,1133.33,63.67,21.28,1009.6,17.3,0.02,1.71,Shunyi,0,0,5,8
2013,9,10,-32.19,27.55,3.0,1,2,1,7,80.29,73.67,3.04,29.54,1000.0,41.4,22.77,1008.96,13.51,0.0,1.16,Shunyi,0,3,1,1
2013,9,11,-21.27,87.82,2.0,1,1,1,9,52.38,96.21,8.71,28.83,900.0,75.04,21.88,1011.1,14.33,0.0,1.49,Shunyi,0,0,5,6
2013,9,12,-48.24,68.09,4.0,1,1,1,11,135.67,171.0,16.46,34.04,1758.33,85.08,22.32,1008.19,17.24,0.04,1.58,Shunyi,0,3,1,8
2013,9,13,-55.41,57.59,3.0,1,1,2,9,86.04,116.71,1.88,26.83,1079.17,27.71,19.95,1003.18,18.06,0.09,1.17,Shunyi,0,3,1,8
2013,9,14,-29.2,-19.19,2.0,2,3,3,5,42.54,54.08,3.0,23.88,922.73,38.0,23.02,1005.23,14.18,0.0,1.42,Shunyi,2,2,3,1
2013,9,15,-22.4,32.07,1.0,1,1,1,2,16.58,50.38,18.79,20.25,617.39,59.15,20.49,1010.48,7.9,0.0,1.64,Shunyi,0,3,3,0
2013,9,16,-31.7,81.82,2.0,1,1,1,10,42.33,92.08,17.58,31.04,1325.0,32.5,20.87,1008.35,14.42,0.01,1.18,Shunyi,0,0,5,8
2013,9,17,-43.62,91.09,2.0,1,1,1,11,67.5,100.04,7.04,34.25,1966.67,3.25,20.28,1011.75,17.6,0.06,0.99,Shunyi,0,0,5,8
2013,9,18,-33.89,87.43,3.0,1,1,1,9,94.96,103.83,9.04,26.42,2186.96,31.76,21.45,1015.4,19.0,0.22,1.16,Shunyi,0,0,5,8
