year,month,day,UMAP1,UMAP2,AQI,KMeans_3,KMeans_4,KMeans_6,KMeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12
2013,4,14,3.84,-35.16,2.0,0,1,2,3,27.38,73.92,10.29,18.82,395.83,88.67,12.28,1001.1,-8.4,0.0,1.97,Changping,0,2,4,0
2013,4,15,44.12,-52.56,3.0,0,0,3,0,76.62,158.88,35.71,52.5,1126.0,67.61,12.55,994.49,-0.56,0.0,1.95,Changping,0,2,3,5
2013,4,16,8.72,-33.58,2.0,0,2,2,2,49.29,128.92,25.62,36.21,829.17,73.0,14.71,997.75,-1.6,0.0,2.75,Changping,0,2,4,0
2013,4,17,-36.35,26.66,2.0,0,1,1,5,50.46,77.71,16.12,31.54,633.33,86.96,12.39,1002.65,-3.04,0.0,2.84,Changping,1,0,1,3
2013,4,18,-33.11,46.25,1.0,1,1,3,4,6.88,18.92,3.35,9.08,226.09,85.91,10.98,1013.81,-14.65,0.0,2.43,Changping,1,0,1,8
2013,4,19,-1.1,-15.83,2.0,0,2,2,2,43.04,66.25,14.7,31.0,608.7,62.74,6.97,1015.19,-2.72,0.0,2.31,Changping,0,2,4,0
2013,4,20,22.22,-55.92,3.0,0,2,3,1,79.62,83.12,10.29,39.08,700.0,60.17,9.3,1011.79,-0.79,0.0,1.49,Changping,0,2,3,5
2013,4,21,56.84,-40.11,3.0,0,0,1,3,115.46,132.08,21.71,48.34,844.44,68.16,12.12,1008.95,1.18,0.0,1.51,Changping,2,2,3,5
2013,4,22,74.02,7.72,5.0,1,0,0,7,158.92,167.0,35.67,56.62,1154.08,37.58,12.36,1005.06,5.03,0.0,1.37,Changping,2,1,3,2
2013,4,23,41.06,-23.19,5.0,0,0,0,6,188.83,167.38,14.04,55.78,1082.57,27.48,12.04,1002.35,7.2,0.02,1.29,Changping,2,2,3,7
2013,4,24,-64.34,2.78,3.0,0,1,1,8,86.59,113.78,5.08,35.67,683.29,51.33,14.95,1001.93,0.12,0.0,2.86,Changping,1,3,5,9
2013,4,25,-27.22,-9.41,1.0,0,1,1,4,11.17,37.83,3.71,23.71,329.17,72.92,15.96,1004.15,-7.61,0.0,2.54,Changping,0,3,4,0
2013,4,26,35.76,-63.64,2.0,0,3,3,0,50.42,85.54,18.12,52.54,579.17,72.0,17.14,1001.22,-3.09,0.0,1.59,Changping,0,2,3,5
2013,4,27,43.89,-51.17,2.0,0,1,2,1,64.58,103.96,26.52,42.48,813.04,99.17,18.35,1001.98,-0.31,0.0,1.54,Changping,0,2,3,5
2013,4,28,-18.91,58.64,3.0,1,1,3,6,88.46,118.71,45.71,48.46,1453.92,87.96,16.77,1001.5,1.47,0.0,1.82,Changping,1,0,1,1
2013,4,29,-102.87,-3.63,1.0,1,1,4,11,20.38,50.54,3.04,19.04,258.82,90.31,22.41,1002.88,-8.42,0.0,2.96,Changping,1,3,5,9
2013,4,30,-80.47,3.67,1.0,0,1,2,10,20.33,38.38,5.17,16.12,304.17,88.38,22.19,1004.88,-9.22,0.0,2.34,Changping,1,3,5,9
2013,5,1,7.69,-45.74,2.0,0,3,3,1,58.75,79.54,11.79,29.71,513.04,90.22,17.7,1006.06,-1.52,0.0,1.66,Changping,0,2,2,0
2013,5,2,36.61,-64.62,3.0,0,3,3,0,88.67,119.42,35.33,45.0,1037.46,92.29,18.95,1003.09,2.79,0.0,2.59,Changping,0,2,3,5
2013,5,3,32.91,-75.0,3.0,0,3,3,0,77.04,79.62,21.58,28.83,775.0,120.92,18.4,1007.65,5.47,0.0,2.1,Changping,0,2,3,5
2013,5,4,35.99,-79.31,3.0,0,3,3,0,112.17,128.33,20.75,36.04,879.17,110.04,18.74,1007.4,7.12,0.0,1.59,Changping,0,2,3,5
2013,5,5,50.96,-99.03,5.0,0,3,3,0,177.54,178.83,38.92,39.5,1134.61,147.0,20.9,1007.3,9.64,0.0,1.24,Changping,0,2,3,5
2013,5,6,35.27,-100.86,5.0,0,3,3,1,220.54,229.33,35.83,41.71,1512.78,157.8,23.39,1005.3,10.81,0.0,1.54,Changping,0,2,2,5
2013,5,7,56.33,-92.21,4.0,0,2,2,0,145.08,179.12,39.79,55.21,1208.12,138.5,23.42,1005.88,10.23,0.0,1.52,Changping,0,2,3,5
2013,5,8,28.62,2.71,5.0,1,0,1,6,168.79,159.71,58.75,54.33,1539.0,105.84,21.08,1004.94,10.58,0.0,1.72,Changping,2,1,4,7
2013,5,9,-23.56,-4.91,2.0,0,2,1,4,50.08,54.79,11.29,41.17,450.0,53.57,17.65,1000.69,10.9,0.0,1.4,Changping,1,3,4,0
2013,5,13,23.34,-55.75,3.0,0,3,3,1,97.17,113.0,38.04,45.96,1195.0,99.65,22.45,993.5,2.12,0.0,1.57,Changping,0,2,3,5
2013,5,14,16.6,-51.82,3.0,0,1,3,1,103.88,77.79,6.58,21.21,304.35,93.86,24.92,999.24,0.09,0.0,2.49,Changping,0,2,3,5
2013,5,15,31.41,-61.5,2.0,0,2,3,0,49.59,114.38,35.08,43.79,916.58,107.12,22.68,1007.09,4.28,0.0,1.7,Changping,0,2,3,5
2013,5,16,29.03,-74.88,2.0,0,3,3,0,53.75,121.25,23.75,40.42,873.83,103.71,21.47,1007.58,8.78,0.0,1.85,Changping,0,2,3,5
2013,5,17,40.58,-80.45,4.0,0,3,3,0,124.17,157.0,26.42,51.92,1112.96,90.57,20.89,1002.67,11.87,0.0,1.65,Changping,0,2,3,5
2013,5,18,29.66,-61.23,4.0,0,3,2,1,143.38,165.79,20.04,41.67,1091.58,82.58,20.91,997.14,13.7,0.0,1.97,Changping,0,2,3,5
2013,5,19,-82.36,3.33,3.0,0,1,1,9,51.96,169.62,5.79,23.79,483.33,64.71,20.46,991.78,2.39,0.0,3.45,Changping,1,3,5,9
2013,5,20,-11.98,-47.28,2.0,0,2,2,3,30.38,110.21,7.17,32.33,341.67,87.67,22.9,991.36,-2.48,0.0,2.72,Changping,0,2,2,0
2013,5,21,46.12,-95.06,3.0,0,3,3,0,81.42,200.17,29.08,47.21,909.05,121.79,23.21,990.78,8.1,0.0,1.4,Changping,0,2,3,5
2013,5,22,-9.4,-64.52,3.0,0,3,3,2,84.96,152.21,35.46,40.83,1179.04,123.62,23.85,1001.5,6.85,0.0,1.6,Changping,0,2,2,6
2013,5,23,36.77,-51.19,2.0,0,1,2,0,63.58,123.75,24.96,51.25,983.33,91.71,23.53,1001.31,5.74,0.0,1.08,Changping,0,2,3,5
2013,5,24,-60.16,19.06,2.0,1,1,3,6,56.71,102.42,16.0,30.71,862.33,84.71,24.98,1003.14,9.47,0.0,1.85,Changping,1,3,5,9
2013,5,25,-6.17,-58.19,2.0,0,2,3,2,56.88,101.17,23.17,34.71,830.35,125.09,25.1,1001.53,11.41,0.0,1.9,Changping,0,2,2,6
2013,5,26,21.12,57.17,3.0,2,2,3,2,92.0,109.62,41.54,30.67,895.79,56.33,21.48,999.93,16.28,0.09,2.27,Changping,2,1,0,11
2013,5,27,-2.96,6.67,2.0,0,2,3,2,47.25,44.92,10.0,21.58,386.96,58.32,18.59,998.82,15.18,0.06,0.96,Changping,1,0,4,3
2013,5,28,-20.17,25.16,2.0,1,1,1,1,74.58,75.0,11.33,44.67,629.17,22.79,19.74,996.82,14.01,0.02,0.8,Changping,1,0,4,3
2013,5,29,-55.28,6.9,2.0,0,1,2,5,16.29,58.42,11.21,21.7,160.87,62.74,24.21,1000.25,0.42,0.0,3.25,Changping,1,3,5,9
2013,5,31,10.07,-69.15,3.0,0,2,3,1,96.92,170.12,46.0,33.46,1062.42,147.71,24.8,993.66,12.81,0.0,1.44,Changping,0,2,2,6
2013,6,1,9.95,-30.84,2.0,0,0,1,2,58.08,81.58,14.42,22.88,629.12,95.42,25.45,997.65,5.72,0.0,1.33,Changping,0,2,4,0
2013,6,2,42.44,-54.34,5.0,0,0,0,1,167.21,210.46,75.39,41.12,2356.22,78.43,21.55,996.12,14.26,0.0,1.2,Changping,0,2,3,5
2013,6,3,8.8,-95.61,4.0,0,3,3,3,121.5,139.83,27.83,34.0,1329.04,136.38,26.19,996.02,13.16,0.0,1.31,Changping,0,2,2,6
2013,6,4,45.92,-31.9,4.0,0,0,0,8,134.79,138.96,33.08,38.75,1949.54,77.29,20.7,1003.12,16.43,1.01,1.29,Changping,2,2,3,5
2013,6,5,57.85,-25.9,4.0,1,0,0,8,130.71,104.12,15.42,38.54,1845.5,23.79,18.7,1003.34,17.34,0.19,1.49,Changping,2,1,3,5
2013,6,6,63.86,-16.3,3.0,2,0,0,8,110.25,102.75,19.17,40.62,2099.61,10.04,19.22,1001.51,17.69,0.04,0.91,Changping,2,1,3,2
2013,6,11,-95.34,-31.22,2.0,1,1,4,8,5.59,59.17,3.06,22.02,525.0,90.57,21.28,999.45,13.73,0.0,1.78,Changping,0,3,5,9
2013,6,21,-62.81,-13.3,2.0,1,1,3,4,28.83,74.17,11.15,37.47,666.67,76.51,26.88,1000.29,16.96,0.0,1.54,Changping,1,3,5,9
2013,6,24,-40.27,-60.36,2.0,0,2,3,4,46.17,114.96,5.04,23.75,962.44,119.98,24.32,993.65,18.91,0.19,1.51,Changping,0,2,2,4
2013,7,4,-94.09,-2.59,1.0,1,1,4,11,15.71,37.33,5.46,19.34,412.5,69.93,28.38,986.06,16.76,0.06,1.4,Changping,1,3,5,9
2013,7,5,-79.03,-41.53,1.0,0,1,3,9,17.96,33.75,7.58,22.61,470.83,80.83,29.94,989.34,17.05,0.0,1.24,Changping,0,3,5,4
2013,7,6,-72.72,-77.6,2.0,0,3,3,5,54.96,95.04,10.33,22.83,812.96,146.68,28.7,992.12,19.42,0.47,1.9,Changping,0,3,2,4
2013,7,7,-65.05,-83.11,2.0,0,3,3,5,73.12,77.46,5.67,16.71,770.83,128.42,26.94,991.51,21.11,0.0,1.57,Changping,0,3,2,4
2013,7,8,-13.33,-33.24,2.0,0,2,2,2,73.29,66.38,3.12,24.0,852.17,100.0,26.0,993.57,22.65,0.23,1.05,Changping,0,2,4,0
2013,7,9,-19.08,25.96,2.0,1,1,1,1,73.92,45.62,3.12,30.5,837.5,25.71,24.6,994.68,22.62,0.1,0.81,Changping,1,0,4,3
2013,7,10,-36.05,32.78,1.0,1,1,1,4,20.75,26.62,3.21,23.29,545.83,22.38,23.47,996.65,20.56,0.07,0.9,Changping,1,0,1,3
2013,7,11,-76.69,-4.37,1.0,1,1,2,6,27.62,40.83,3.83,27.88,541.18,51.9,25.17,997.28,19.49,0.0,0.78,Changping,1,3,5,9
2013,7,13,-2.69,-83.67,4.0,0,3,3,9,141.96,117.58,7.21,22.25,1270.83,113.38,27.88,998.04,22.66,0.0,1.3,Changping,0,2,2,6
2013,7,14,-13.6,-34.81,4.0,0,2,2,5,128.0,109.79,11.71,20.58,1229.17,94.0,26.7,998.6,21.5,0.95,1.91,Changping,0,2,4,0
2013,7,15,-19.09,25.66,1.0,1,1,1,1,31.21,16.04,3.71,27.0,1352.17,23.69,23.55,990.56,22.67,1.98,0.81,Changping,1,0,4,3
2013,7,16,-83.2,15.62,1.0,1,1,2,3,13.0,14.86,3.21,16.71,447.83,57.65,27.62,991.48,14.48,0.0,2.17,Changping,1,3,5,9
2013,7,17,-14.4,-74.86,2.0,0,2,3,7,33.75,57.5,6.12,23.42,583.33,109.62,27.2,996.4,16.26,0.0,1.42,Changping,0,2,2,6
2013,7,18,24.37,-67.53,5.0,0,2,3,6,153.79,124.83,14.17,24.38,1666.67,90.29,26.25,995.53,21.62,0.0,1.98,Changping,0,2,3,5
2013,7,19,-39.4,-15.94,3.0,0,0,3,5,100.96,85.5,5.08,25.96,1029.17,60.83,27.27,993.43,19.93,0.0,0.63,Changping,0,3,5,0
2013,7,20,-46.32,-41.24,2.0,0,2,3,5,41.62,50.33,3.08,22.15,600.0,78.17,27.65,995.18,19.32,0.0,1.26,Changping,0,3,2,4
2013,7,21,-2.93,-64.71,3.0,0,3,3,4,84.17,101.5,5.42,31.21,987.5,63.0,27.04,996.04,21.24,0.0,1.33,Changping,0,2,2,6
2013,7,22,5.73,-77.8,3.0,0,3,3,9,114.92,112.71,7.86,27.24,1394.12,67.37,26.34,995.26,20.84,0.0,0.87,Changping,0,2,2,6
2013,7,23,-75.97,-58.33,3.0,0,1,3,6,76.17,80.0,5.96,18.42,930.43,110.71,27.23,991.05,19.75,0.0,1.44,Changping,0,3,2,4
2013,7,24,-88.11,-3.84,1.0,1,1,2,9,21.04,32.71,9.88,18.71,508.7,85.57,30.41,991.14,16.38,0.0,1.55,Changping,1,3,5,9
2013,7,25,-33.56,-49.99,2.0,0,2,3,3,22.67,52.46,7.96,28.5,612.5,110.58,30.91,992.76,16.8,0.0,1.81,Changping,0,2,2,0
2013,7,26,17.81,18.3,2.0,1,1,2,2,45.58,62.12,20.54,42.54,1375.0,30.21,25.68,994.71,20.57,0.11,1.03,Changping,2,1,4,7
2013,7,27,-29.6,-1.43,3.0,1,1,2,4,84.04,59.71,6.88,36.96,1358.33,40.5,24.9,991.95,22.29,0.06,0.61,Changping,1,3,4,3
2013,7,28,-83.84,-22.63,1.0,1,1,4,7,29.12,30.54,7.04,22.3,660.87,83.74,30.57,991.2,19.5,0.0,1.48,Changping,0,3,5,9
2013,7,29,-46.36,-56.76,2.0,0,1,3,6,46.08,77.54,3.25,44.5,758.33,73.58,28.98,991.14,21.67,0.0,0.82,Changping,0,3,2,4
2013,7,30,-70.77,-76.94,3.0,0,3,3,5,86.88,98.96,3.61,25.37,850.0,163.85,28.99,988.9,21.47,0.77,1.76,Changping,0,3,2,4
2013,7,31,-95.22,-46.43,1.0,1,1,4,5,33.83,42.92,3.42,20.71,512.5,136.79,25.89,991.11,20.36,1.3,2.02,Changping,0,3,5,4
2013,8,1,-86.66,-10.63,1.0,1,1,3,8,31.62,31.09,3.33,23.08,582.61,72.61,23.67,994.82,20.68,0.07,1.0,Changping,1,3,5,9
2013,8,2,-91.36,-53.04,2.0,0,1,4,5,48.67,46.67,4.42,18.42,708.33,101.17,24.88,997.01,19.89,0.18,1.28,Changping,0,3,5,4
2013,8,3,-85.72,-55.29,1.0,0,2,4,5,21.04,42.08,3.96,25.08,479.17,144.79,27.64,994.63,17.8,0.0,1.55,Changping,0,3,5,4
2013,8,4,-96.75,-50.26,2.0,1,1,4,5,33.21,61.04,9.67,26.83,666.67,138.12,26.95,991.31,19.07,0.47,1.51,Changping,0,3,5,4
2013,8,5,-42.81,-74.23,2.0,0,3,3,7,38.75,58.43,6.71,31.38,660.87,127.13,26.55,989.41,20.04,0.0,1.05,Changping,0,2,2,4
2013,8,6,-62.25,-66.75,4.0,0,2,3,5,126.0,141.62,4.38,32.62,1069.57,134.83,28.46,990.74,23.85,0.48,1.1,Changping,0,3,2,4
2013,8,7,-63.23,41.25,1.0,1,1,2,2,22.75,36.08,7.79,23.83,645.83,47.46,24.9,993.92,20.55,0.07,1.3,Changping,1,0,1,8
2013,8,8,-103.79,-47.21,1.0,1,1,4,5,22.96,37.79,13.21,14.46,587.5,109.88,29.33,991.41,18.04,0.0,1.89,Changping,0,3,5,4
2013,8,9,-80.55,-52.24,1.0,0,2,3,8,27.17,48.12,15.12,15.8,478.26,111.26,29.87,992.31,17.17,0.0,1.48,Changping,0,3,5,4
2013,8,10,3.83,-90.58,3.0,0,2,3,7,89.46,121.75,6.25,15.65,795.83,160.25,30.09,995.94,23.3,0.0,1.23,Changping,0,2,2,6
2013,8,11,-16.41,-28.37,4.0,0,0,3,3,137.17,129.71,9.08,23.09,1212.5,58.5,26.72,997.17,24.15,0.64,1.51,Changping,0,2,4,0
2013,8,12,-27.63,-69.04,2.0,0,2,3,8,56.96,54.67,4.13,14.0,585.71,79.65,26.99,996.11,23.0,0.0,1.38,Changping,0,2,2,6
2013,8,13,-41.61,-85.1,3.0,0,3,3,7,97.88,97.42,8.33,21.96,917.39,115.48,28.11,995.92,23.53,0.1,1.62,Changping,0,2,2,6
2013,8,14,-26.69,-81.21,3.0,0,3,3,9,82.42,92.71,4.46,27.29,830.43,116.89,28.79,995.19,24.09,0.0,1.27,Changping,0,2,2,6
2013,8,15,2.42,-72.0,4.0,0,3,3,7,125.54,128.29,8.38,19.62,1079.17,117.54,29.92,993.73,25.63,0.0,1.46,Changping,0,2,2,6
2013,8,16,-8.74,-36.18,4.0,0,2,2,3,133.96,129.42,4.42,20.67,1183.33,77.0,29.53,988.93,26.0,0.0,1.08,Changping,0,2,4,0
2013,8,17,-70.01,13.56,2.0,1,1,1,10,33.88,66.04,8.96,30.29,543.48,58.35,30.65,992.98,15.26,0.0,2.12,Changping,1,3,5,9
2013,8,18,-75.41,8.56,1.0,1,1,1,10,10.79,24.75,4.17,23.17,466.67,77.42,29.33,999.4,14.48,0.0,1.57,Changping,1,3,5,9
2013,8,19,-60.09,-31.38,1.0,0,1,3,6,15.08,32.12,5.38,30.21,478.26,78.81,28.2,1001.33,13.66,0.0,1.22,Changping,0,3,5,4
2013,8,20,-9.4,-60.47,3.0,0,3,3,4,78.71,96.08,7.58,37.42,1162.5,81.17,25.37,1000.51,20.31,0.09,1.05,Changping,0,2,2,6
2013,8,21,-22.25,-73.67,3.0,0,3,3,7,93.5,82.12,5.25,28.25,1017.39,103.91,26.27,999.12,20.36,0.0,1.31,Changping,0,2,2,6
2013,8,22,12.32,-11.33,3.0,0,0,2,7,96.62,107.25,1.96,44.71,1039.13,45.92,24.47,1000.22,20.67,0.01,0.68,Changping,2,2,4,7
2013,8,23,-87.33,-19.76,2.0,1,1,4,8,39.12,55.08,6.04,29.96,758.33,63.04,27.98,1000.37,16.27,0.0,1.13,Changping,0,3,5,9
2013,8,24,-92.22,-28.94,1.0,1,1,4,8,19.29,39.58,2.21,27.12,529.17,84.33,27.83,1000.34,13.88,0.0,1.15,Changping,0,3,5,9
2013,8,25,-81.8,-56.32,2.0,0,2,4,5,26.67,55.83,2.17,23.96,539.13,129.13,28.12,997.59,14.81,0.0,1.52,Changping,0,3,5,4
2013,8,26,-39.07,-55.62,2.0,0,2,3,4,38.12,75.12,6.71,12.88,712.5,139.29,28.48,996.92,16.1,0.0,2.31,Changping,0,2,2,4
2013,8,27,13.77,16.14,2.0,2,2,2,2,60.67,84.88,17.96,23.38,1347.83,55.19,23.53,998.65,19.97,0.5,1.96,Changping,2,1,4,7
2013,8,28,-1.49,22.08,2.0,1,2,2,2,70.04,46.17,8.46,22.83,1958.33,41.71,23.37,991.08,21.35,0.65,1.2,Changping,1,0,4,3
2013,8,29,-55.17,60.12,1.0,1,1,1,1,19.46,31.0,6.96,22.96,573.91,39.78,23.82,994.68,11.92,0.0,2.89,Changping,1,0,1,8
2013,8,30,-49.66,76.63,1.0,1,1,1,1,7.92,15.35,5.71,13.2,312.5,55.25,22.44,1003.16,10.35,0.0,1.72,Changping,1,0,1,8
2013,8,31,-65.43,42.53,1.0,1,1,2,5,10.46,24.65,15.38,20.5,391.67,53.75,23.72,1003.15,11.05,0.0,1.3,Changping,1,0,1,8
2013,9,1,-91.5,-27.86,2.0,1,1,4,7,29.38,55.54,9.21,22.5,750.0,67.88,22.46,1004.77,16.8,0.03,1.12,Changping,0,3,5,9
2013,9,2,-33.69,-74.53,2.0,0,2,3,7,43.29,59.25,7.75,27.71,765.22,100.3,22.53,1006.8,15.53,0.0,1.22,Changping,0,2,2,6
2013,9,3,-62.06,-71.54,3.0,0,2,3,6,90.58,108.21,4.54,31.04,1137.5,119.62,23.42,1007.26,17.13,0.52,1.28,Changping,0,3,2,4
2013,9,4,-50.64,71.4,2.0,1,1,1,3,54.92,46.33,1.0,26.67,854.17,74.21,19.77,1007.27,17.88,1.07,1.12,Changping,1,0,1,8
2013,9,5,-19.74,16.59,1.0,0,2,1,2,13.33,22.04,4.87,18.62,545.83,67.0,21.58,1005.5,15.29,0.08,1.49,Changping,1,0,4,3
2013,9,6,-24.63,-50.22,2.0,0,2,3,3,58.17,61.38,7.39,23.42,1191.3,81.48,21.72,1007.15,16.4,0.0,1.63,Changping,0,2,2,0
