year,month,day,UMAP1,UMAP2,AQI,KMeans_3,KMeans_4,KMeans_6,KMeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12
2013,4,3,55.55,-6.47,3.0,0,0,3,3,111.58,167.88,22.29,60.29,1395.67,63.25,11.73,1009.17,-1.54,0.0,2.48,Shunyi,1,0,4,6
2013,4,4,19.43,23.03,2.0,1,1,2,5,63.5,81.54,41.67,69.5,2062.12,22.08,7.93,1011.46,-0.53,0.33,1.84,Shunyi,1,3,2,11
2013,4,5,-39.16,42.58,2.0,1,1,1,1,39.75,25.46,3.46,26.96,1116.67,42.0,8.73,1015.28,-1.65,0.05,2.8,Shunyi,0,1,3,9
2013,4,6,18.11,53.2,1.0,1,1,4,3,14.96,17.17,3.88,24.08,369.57,57.22,7.95,1013.31,-8.55,0.0,2.07,Shunyi,1,3,1,3
2013,4,7,16.72,32.97,2.0,2,2,2,2,72.88,103.12,34.08,57.42,1453.92,45.42,8.96,1004.92,-2.25,0.0,2.62,Shunyi,1,3,2,11
2013,4,8,-84.04,41.1,2.0,1,1,1,11,20.58,72.33,3.33,20.29,581.82,58.05,8.85,1009.02,-11.13,0.0,5.54,Shunyi,0,1,3,9
2013,4,9,-71.65,36.58,1.0,1,1,1,5,11.21,18.88,3.0,11.75,562.5,78.5,8.11,1016.55,-10.6,0.0,3.9,Shunyi,0,1,3,9
2013,4,10,-52.36,13.33,1.0,1,1,1,5,12.58,15.61,3.01,21.63,863.64,55.87,7.76,1016.12,-10.48,0.0,3.48,Shunyi,0,1,0,5
2013,4,11,-34.34,6.41,1.0,1,0,1,6,16.96,21.88,4.1,38.94,1136.36,53.94,9.72,1014.96,-10.51,0.0,2.7,Shunyi,0,1,0,5
2013,4,12,31.27,6.11,2.0,1,0,1,7,63.62,91.54,15.75,79.17,1590.73,31.1,13.23,1009.18,-5.1,0.0,1.46,Shunyi,1,0,2,11
2013,4,13,-18.13,95.9,2.0,1,2,3,2,59.38,98.0,15.71,48.71,1520.79,38.04,16.35,1001.47,-1.56,0.0,3.16,Shunyi,0,1,3,0
2013,4,14,15.82,-34.1,2.0,0,1,2,1,26.71,61.54,8.92,24.67,513.04,71.04,12.15,1006.97,-8.48,0.0,2.33,Shunyi,2,0,2,1
2013,4,15,44.34,-52.14,2.0,0,0,3,0,64.91,125.33,42.75,52.0,1486.7,60.71,12.45,1000.21,-0.54,0.0,2.47,Shunyi,2,0,4,10
2013,4,16,8.68,-33.49,2.0,0,2,2,2,52.08,129.96,31.83,36.83,949.88,76.5,13.84,1003.73,-0.59,0.0,2.42,Shunyi,2,2,2,1
2013,4,17,-26.9,22.19,2.0,0,2,1,4,46.75,74.5,19.83,34.42,645.83,71.46,11.65,1008.58,-2.67,0.0,2.48,Shunyi,0,1,2,5
2013,4,18,-30.89,45.48,1.0,1,1,3,4,9.57,39.92,3.18,9.91,272.73,74.01,10.68,1019.67,-13.59,0.0,3.01,Shunyi,0,1,3,9
2013,4,19,-0.03,-19.74,2.0,0,2,2,2,40.42,63.54,14.27,37.59,756.52,50.35,6.9,1021.08,-2.18,0.0,2.25,Shunyi,2,2,2,1
2013,4,20,24.34,-51.47,2.0,0,2,3,2,71.5,75.29,8.25,48.08,875.0,49.54,9.38,1017.65,-0.52,0.0,1.54,Shunyi,2,0,5,10
2013,4,21,52.39,-52.72,4.0,0,0,2,2,123.54,139.71,23.37,56.75,1194.39,47.08,12.16,1014.88,2.22,0.0,2.21,Shunyi,2,0,4,10
2013,4,22,52.69,-27.76,4.0,1,0,0,7,128.27,144.5,24.45,50.23,991.22,37.57,12.44,1010.88,5.4,0.0,1.86,Shunyi,1,0,4,6
2013,4,23,37.22,-12.46,5.0,0,0,0,6,177.0,157.96,13.17,54.48,1266.58,26.67,12.05,1008.18,7.5,0.0,1.65,Shunyi,1,0,4,11
2013,4,24,-57.4,36.03,2.0,1,1,1,8,66.92,77.5,5.38,29.79,833.29,42.67,15.47,1007.33,0.93,0.0,3.28,Shunyi,0,1,3,9
2013,4,25,-25.14,-3.43,1.0,0,1,1,4,9.67,27.79,3.25,22.79,433.33,64.71,15.91,1009.61,-6.49,0.0,3.14,Shunyi,0,1,2,5
2013,4,26,43.5,-57.1,2.0,0,0,3,0,51.5,94.33,23.7,45.48,660.87,64.74,16.8,1006.84,-0.96,0.0,1.88,Shunyi,2,0,4,10
2013,4,27,48.42,-48.85,2.0,0,0,2,1,61.54,113.5,44.46,42.24,1126.09,93.77,17.98,1007.53,1.81,0.0,1.92,Shunyi,2,0,4,10
2013,4,28,5.42,22.83,3.0,1,1,1,6,83.75,132.79,60.79,52.83,2045.54,81.21,15.75,1007.02,3.41,0.0,1.68,Shunyi,1,3,2,11
2013,4,29,-92.94,29.3,2.0,1,1,1,11,13.25,62.46,3.92,30.0,341.18,67.87,21.08,1008.45,-6.15,0.0,3.08,Shunyi,0,1,0,2
2013,4,30,-29.48,43.37,1.0,0,1,4,3,12.54,39.04,3.29,12.96,278.26,87.87,20.78,1010.68,-7.22,0.0,2.26,Shunyi,0,1,3,9
2013,5,1,10.48,-46.84,2.0,0,3,3,1,34.42,80.12,16.83,40.17,816.67,77.83,17.6,1011.78,0.13,0.0,1.67,Shunyi,2,2,5,1
2013,5,2,36.48,-65.01,3.0,0,3,3,0,78.46,124.42,38.58,42.88,1324.92,86.83,18.45,1009.01,3.7,0.0,2.85,Shunyi,2,0,5,10
2013,5,3,34.42,-77.12,2.0,0,3,3,0,58.5,72.29,16.38,29.17,966.62,114.79,17.88,1013.45,6.11,0.0,2.12,Shunyi,2,0,5,10
2013,5,4,32.66,-77.94,3.0,0,3,3,0,84.29,107.62,18.42,39.71,831.82,85.3,18.99,1013.25,5.9,0.0,2.16,Shunyi,2,0,5,10
2013,5,5,51.16,-98.95,5.0,0,3,3,0,155.67,181.58,47.92,49.21,1220.71,121.5,20.98,1012.92,10.46,0.0,1.62,Shunyi,2,0,5,10
2013,5,6,49.72,-100.55,5.0,0,3,3,0,209.92,230.08,20.71,54.17,1465.17,139.89,23.21,1010.91,12.42,0.0,1.55,Shunyi,2,0,5,10
2013,5,7,55.19,-87.71,5.0,0,2,2,0,168.26,218.58,38.33,76.04,1387.33,135.08,23.33,1011.55,12.32,0.0,1.7,Shunyi,2,0,4,10
2013,5,8,27.06,1.38,4.0,1,1,1,6,132.46,173.83,60.0,49.83,1581.77,114.75,21.01,1010.49,10.52,0.0,2.0,Shunyi,1,0,2,11
2013,5,9,-28.57,-20.23,2.0,0,2,3,5,46.08,62.38,7.96,40.96,578.26,66.62,17.57,1006.38,11.07,0.0,1.74,Shunyi,2,2,0,1
2013,5,10,-23.74,-19.75,2.0,0,2,2,4,44.17,78.5,4.71,42.58,516.67,55.54,21.48,998.03,4.16,0.0,2.17,Shunyi,2,2,2,1
2013,5,11,-74.02,3.06,2.0,0,1,2,9,35.25,98.92,7.71,48.04,378.26,51.91,23.26,992.06,0.15,0.0,2.12,Shunyi,0,1,0,2
2013,5,12,-17.93,-28.38,2.0,0,2,2,4,21.79,66.54,4.96,20.75,309.09,81.3,22.38,996.81,-2.63,0.0,1.93,Shunyi,2,2,2,1
2013,5,13,29.97,-4.94,3.0,1,0,2,3,88.46,201.46,41.29,57.46,1608.52,85.97,20.78,998.94,6.58,0.0,1.51,Shunyi,1,0,2,11
2013,5,14,15.05,-39.67,2.0,0,0,2,1,57.42,122.67,6.17,33.62,720.75,86.04,24.18,1004.59,2.54,0.0,2.3,Shunyi,2,0,5,1
2013,5,15,26.59,-62.94,3.0,0,2,3,0,67.54,160.38,55.12,47.42,1578.88,101.83,22.0,1012.72,6.62,0.0,1.95,Shunyi,2,0,5,10
2013,5,16,14.15,-75.09,2.0,0,3,3,1,52.88,91.71,23.17,31.54,818.18,112.43,21.07,1013.39,9.62,0.0,1.88,Shunyi,2,2,5,10
2013,5,17,41.42,-81.39,3.0,0,3,3,0,107.62,122.42,30.04,45.12,1224.71,108.17,20.45,1008.39,12.26,0.0,1.98,Shunyi,2,0,5,10
2013,5,18,21.23,-56.15,4.0,0,3,2,1,116.62,113.25,24.71,47.33,1191.17,92.09,20.65,1003.01,13.64,0.0,2.4,Shunyi,2,0,5,10
2013,5,19,-62.66,-1.98,2.0,0,1,1,7,58.21,95.54,5.38,26.33,587.5,62.92,20.05,997.29,3.8,0.0,3.6,Shunyi,0,1,0,2
2013,5,20,8.95,-49.39,2.0,0,3,3,1,48.08,91.33,9.17,35.77,490.91,76.18,21.08,997.21,0.28,0.0,2.34,Shunyi,2,2,5,1
2013,5,21,46.53,-94.63,3.0,0,3,3,0,93.27,192.96,47.92,51.46,1378.17,110.72,23.39,996.25,9.06,0.0,1.61,Shunyi,2,0,5,10
2013,5,22,27.26,-62.09,2.0,0,3,3,0,67.12,149.38,35.88,53.33,1508.0,93.25,23.24,1007.12,7.79,0.0,1.82,Shunyi,2,0,5,10
2013,5,23,53.99,-13.35,3.0,1,0,0,6,100.08,193.21,32.71,63.79,1712.33,79.33,22.98,1006.81,11.18,0.0,1.4,Shunyi,1,0,4,6
2013,5,24,-14.21,-28.67,3.0,0,2,2,2,105.54,158.46,6.67,34.21,1312.83,70.39,23.8,1008.56,13.59,0.0,1.72,Shunyi,2,2,2,1
2013,5,25,-21.62,-56.89,2.0,0,2,3,5,55.71,104.38,12.88,38.71,841.62,98.04,24.37,1007.21,12.7,0.0,1.93,Shunyi,2,2,5,7
2013,5,26,-8.99,13.14,3.0,1,1,2,4,94.33,110.33,13.58,36.75,1604.0,41.12,21.0,1005.56,16.87,0.03,2.22,Shunyi,0,1,2,5
2013,5,27,-7.99,-3.31,2.0,1,0,2,7,51.04,50.17,3.0,24.38,713.0,68.53,19.62,1004.25,15.67,0.01,1.41,Shunyi,0,1,2,1
2013,5,28,-24.97,15.21,3.0,1,1,2,4,84.42,90.88,3.09,54.96,1082.52,13.3,20.27,1002.23,15.36,0.02,1.61,Shunyi,0,1,2,5
2013,5,29,-38.83,-15.32,2.0,0,1,2,5,18.96,55.25,3.62,21.58,250.0,65.08,24.93,1005.5,2.12,0.0,3.6,Shunyi,2,2,0,5
2013,5,30,-8.17,-56.42,2.0,0,3,2,4,54.5,132.71,9.12,52.75,547.83,82.94,26.11,1002.52,6.37,0.0,2.7,Shunyi,2,2,5,1
2013,5,31,-16.2,-85.29,3.0,0,3,3,6,90.33,154.46,12.67,37.54,820.79,124.0,24.9,999.32,13.68,0.0,2.1,Shunyi,2,2,5,7
2013,6,1,23.76,-62.71,2.0,0,3,2,1,65.42,119.62,6.46,24.92,528.57,91.67,25.31,1003.11,8.18,0.0,1.45,Shunyi,2,0,5,10
2013,6,2,6.64,-74.13,5.0,0,3,3,5,164.0,210.25,29.29,44.08,2586.7,80.74,22.3,1001.49,15.58,0.0,1.92,Shunyi,2,2,5,7
2013,6,3,0.39,-86.04,3.0,0,2,3,4,108.25,137.79,5.83,35.54,1287.21,104.83,25.86,1001.53,13.15,0.0,1.39,Shunyi,2,2,5,7
2013,6,4,41.96,-35.99,3.0,0,0,1,8,113.54,133.12,8.54,32.96,1779.12,80.79,20.78,1008.52,16.28,1.57,2.11,Shunyi,1,0,4,10
2013,6,5,50.59,-26.07,4.0,0,0,0,8,125.08,108.96,3.04,29.61,1808.82,28.14,18.82,1008.89,17.58,0.16,1.4,Shunyi,1,0,4,6
2013,6,7,63.33,-19.5,3.0,1,0,0,9,110.92,115.83,3.0,31.88,1349.92,4.17,20.61,1005.12,19.07,0.52,1.13,Shunyi,1,0,4,6
2013,6,8,49.59,-7.71,5.0,2,0,0,6,154.83,156.54,3.08,48.71,2341.17,4.67,20.41,1004.35,19.29,0.03,0.99,Shunyi,1,0,4,6
2013,6,12,-16.78,-84.96,2.0,0,3,3,9,60.88,73.21,6.33,26.29,700.0,107.75,21.32,1004.64,15.6,0.0,1.69,Shunyi,2,2,5,7
2013,6,13,5.26,-87.16,3.0,0,3,3,9,110.43,144.38,10.5,33.29,1217.22,120.87,24.27,1004.93,16.88,0.0,1.76,Shunyi,2,2,5,7
2013,6,14,-30.26,-92.95,4.0,0,3,3,9,121.58,162.04,4.54,48.46,1220.71,134.75,25.8,1004.8,16.77,0.0,2.33,Shunyi,2,2,5,7
2013,6,15,17.93,-99.89,4.0,0,3,3,9,118.75,155.92,5.92,38.12,1524.88,143.54,25.66,1003.75,17.94,0.0,1.58,Shunyi,2,2,5,10
2013,6,16,1.86,-14.02,5.0,1,0,1,6,158.83,149.46,9.58,39.88,1903.96,78.21,22.78,1000.44,19.81,0.07,1.57,Shunyi,2,2,2,1
2013,6,17,-42.0,-33.6,1.0,0,2,3,4,29.25,33.71,3.0,18.78,569.52,84.22,25.61,998.16,18.48,0.0,1.75,Shunyi,2,2,0,8
2013,6,18,-45.7,-46.81,2.0,0,2,3,3,60.25,91.33,3.08,39.42,872.68,83.57,27.99,994.42,18.48,0.0,1.85,Shunyi,2,2,0,8
2013,6,19,-49.75,-9.0,2.0,0,1,3,5,38.62,65.78,3.75,32.0,962.5,83.08,28.56,999.18,19.1,0.0,1.26,Shunyi,0,1,0,2
2013,6,20,7.48,-20.07,2.0,0,2,2,2,67.42,109.71,10.75,46.83,1082.57,65.08,27.46,1003.8,19.14,0.0,1.28,Shunyi,2,0,2,1
2013,6,21,-53.57,-38.13,3.0,0,1,3,5,89.71,122.88,8.96,46.79,1091.67,80.62,26.62,1005.79,18.75,0.0,1.61,Shunyi,2,2,0,8
2013,6,22,-23.81,-2.5,2.0,1,1,2,3,52.88,52.12,3.21,34.54,673.91,44.09,21.96,1005.03,19.99,0.21,1.25,Shunyi,0,1,2,5
2013,6,23,-2.02,-87.8,2.0,0,2,3,8,55.29,55.58,4.46,33.21,1145.58,105.54,25.71,1000.36,19.29,0.0,1.49,Shunyi,2,2,5,7
2013,6,24,-16.09,-72.98,5.0,0,2,2,4,221.54,166.96,3.29,36.17,1812.33,123.54,24.76,999.0,22.03,0.45,1.95,Shunyi,2,2,5,7
2013,6,25,48.12,-55.21,3.0,0,1,1,7,104.79,82.21,3.17,32.92,2034.52,60.35,22.15,997.17,21.91,0.06,1.35,Shunyi,2,0,4,10
2013,6,26,-66.02,-84.18,4.0,0,3,3,6,135.25,112.83,3.0,31.75,1516.62,107.46,25.43,993.88,22.77,0.0,1.57,Shunyi,2,2,5,8
2013,6,27,6.75,-84.88,2.0,0,2,2,5,64.62,79.04,3.0,24.96,704.17,110.17,27.38,994.79,21.35,0.0,1.41,Shunyi,2,2,5,7
2013,6,28,58.49,-25.26,6.0,1,0,0,5,297.17,246.75,3.29,40.75,2557.96,83.25,25.1,997.67,24.15,0.94,1.78,Shunyi,1,0,4,6
2013,6,29,56.07,-34.57,3.0,0,0,0,4,87.92,70.42,3.0,29.92,1625.91,64.39,22.98,1000.95,22.78,0.02,1.25,Shunyi,1,0,4,6
2013,6,30,54.85,-33.8,5.0,0,0,0,3,197.12,161.75,3.0,45.54,2103.83,59.92,25.02,1000.25,22.86,0.0,1.2,Shunyi,1,0,4,6
2013,7,1,4.01,7.53,5.0,1,0,1,7,155.0,111.82,3.0,35.32,1804.62,37.63,24.74,995.63,22.59,0.98,1.55,Shunyi,1,3,2,11
2013,7,2,-67.79,-2.19,1.0,1,1,3,8,20.58,26.12,3.0,23.79,383.33,84.17,28.78,991.88,17.89,0.51,2.35,Shunyi,0,1,0,2
2013,7,3,-64.98,-16.91,1.0,1,1,4,7,35.0,51.62,3.0,32.62,560.87,77.87,29.43,992.17,19.51,0.0,1.29,Shunyi,0,2,0,2
2013,7,4,-97.09,-10.56,1.0,1,1,4,11,25.21,39.78,3.46,25.38,386.96,76.83,28.1,991.14,18.19,0.03,1.92,Shunyi,0,1,0,2
2013,7,5,-44.65,-39.33,1.0,0,2,3,6,21.71,25.88,6.46,22.96,362.5,93.83,28.9,994.76,17.44,0.0,1.44,Shunyi,2,2,0,8
2013,7,6,-35.99,-90.44,3.0,0,3,3,7,83.5,111.83,14.12,36.29,1079.08,131.71,29.35,997.48,19.73,0.01,2.16,Shunyi,2,2,5,7
2013,7,7,-66.08,-91.05,4.0,0,3,3,5,123.12,111.5,10.38,25.08,1195.61,138.83,27.3,996.88,22.15,0.81,1.78,Shunyi,2,2,5,8
2013,8,14,-17.76,-75.25,2.0,0,3,3,9,63.42,76.67,3.75,25.77,979.17,109.88,28.52,1000.59,23.76,0.0,1.67,Shunyi,2,2,5,7
2013,8,15,-28.9,-72.99,4.0,0,2,3,6,138.33,140.83,5.12,31.46,1382.61,86.13,29.75,999.12,25.63,0.0,1.4,Shunyi,2,2,5,7
2013,8,16,27.09,-10.23,3.0,0,0,0,5,75.83,133.17,3.36,27.01,761.9,45.88,28.44,994.29,25.84,0.0,1.28,Shunyi,1,0,2,11
2013,8,19,-38.27,-31.56,1.0,0,2,3,4,14.92,34.08,4.0,25.31,520.0,68.5,27.5,1006.7,15.84,0.0,1.39,Shunyi,2,2,0,1
2013,8,20,-10.01,-60.83,2.0,0,3,3,4,75.25,105.54,5.79,36.71,1391.3,71.65,25.4,1005.89,21.51,0.09,1.57,Shunyi,2,2,5,7
2013,8,21,-7.07,-58.55,3.0,0,2,2,8,102.0,95.04,5.5,37.81,1300.0,98.92,26.04,1004.52,21.06,0.01,1.25,Shunyi,2,2,5,7
2013,8,22,20.08,-2.55,4.0,0,0,2,5,119.71,123.96,2.04,59.84,1213.04,28.66,24.11,1005.57,21.37,0.01,0.91,Shunyi,1,0,2,11
2013,8,23,-66.22,8.63,2.0,1,1,1,9,46.96,43.58,1.21,30.42,737.5,49.96,26.76,1005.75,17.95,0.0,1.36,Shunyi,0,1,0,2
2013,8,24,-69.32,-15.9,1.0,0,1,2,7,20.46,42.29,1.79,33.0,666.67,58.54,26.62,1005.71,16.4,0.0,1.42,Shunyi,0,2,0,2
2013,8,25,-76.6,-55.1,2.0,0,2,4,5,35.04,63.5,2.33,28.71,658.33,124.92,27.46,1003.02,17.29,0.0,1.7,Shunyi,2,2,0,8
2013,8,26,-29.84,-48.1,2.0,0,2,3,3,46.04,79.12,5.12,22.67,916.67,119.92,27.28,1002.52,18.1,0.0,2.33,Shunyi,2,2,5,1
2013,8,27,13.48,16.02,2.0,2,2,2,2,47.5,61.0,8.54,26.96,1681.82,52.39,24.0,1004.11,19.78,0.13,2.21,Shunyi,1,3,2,11
2013,8,28,1.86,23.94,2.0,1,2,2,2,59.33,44.88,2.54,32.54,2175.0,36.0,23.18,996.53,20.93,0.47,1.39,Shunyi,0,3,2,11
2013,8,29,-61.11,59.07,1.0,1,1,1,1,28.25,27.92,1.08,22.21,900.0,33.33,23.95,999.6,13.41,0.0,3.56,Shunyi,0,1,3,9
2013,8,30,-50.6,34.25,1.0,1,1,1,3,9.96,21.5,1.17,19.46,426.09,46.75,21.94,1008.47,10.89,0.0,1.36,Shunyi,0,1,3,9
2013,8,31,-71.47,8.51,1.0,1,1,1,9,15.71,36.46,1.65,24.83,409.09,43.5,22.47,1008.6,12.03,0.0,1.66,Shunyi,0,1,0,2
2013,9,1,-99.52,-30.74,1.0,1,1,4,8,25.54,49.04,4.75,20.04,778.26,75.34,22.89,1010.22,13.92,0.0,1.72,Shunyi,2,2,0,2
2013,9,2,-32.91,-62.69,2.0,0,2,3,5,33.54,52.38,6.04,18.83,826.09,99.22,22.6,1012.32,15.16,0.0,1.47,Shunyi,2,2,5,7
2013,9,3,-17.18,-48.13,2.0,0,2,2,5,68.17,85.67,6.96,21.75,1025.0,97.12,23.05,1012.8,16.86,0.0,1.49,Shunyi,2,2,5,1
2013,9,4,-51.43,15.74,2.0,1,1,1,9,64.25,63.21,3.79,30.88,1362.5,64.54,20.43,1012.65,17.88,0.32,1.32,Shunyi,0,1,0,5
2013,9,5,-21.6,12.99,1.0,0,2,1,2,18.71,21.75,2.33,11.67,787.5,70.67,20.63,1011.2,15.45,0.42,2.14,Shunyi,0,1,2,5
2013,9,6,-39.5,-46.44,2.0,0,2,3,3,54.04,51.25,6.39,25.42,1342.11,73.18,21.05,1012.88,16.18,0.04,1.45,Shunyi,2,2,0,8
2013,9,7,-56.84,-3.86,2.0,0,1,1,8,49.46,47.75,1.62,21.46,970.83,68.17,22.28,1013.51,14.57,0.0,1.31,Shunyi,0,1,0,2
2013,9,8,-8.93,-52.07,2.0,0,3,3,3,62.96,78.38,8.54,24.33,1578.26,67.77,21.44,1013.12,16.57,0.03,1.36,Shunyi,2,2,5,1
2013,9,9,-10.19,-44.13,3.0,0,2,2,2,81.29,78.71,6.29,26.5,1133.33,63.67,21.28,1009.6,17.3,0.02,1.71,Shunyi,2,2,5,1
2013,9,10,-49.77,5.06,3.0,1,1,2,5,80.29,73.67,3.04,29.54,1000.0,41.4,22.77,1008.96,13.51,0.0,1.16,Shunyi,0,1,0,5
2013,9,11,-11.9,-66.8,2.0,0,2,3,6,52.38,96.21,8.71,28.83,900.0,75.04,21.88,1011.1,14.33,0.0,1.49,Shunyi,2,2,5,7
2013,9,12,20.07,-60.25,4.0,0,2,2,7,135.67,171.0,16.46,34.04,1758.33,85.08,22.32,1008.19,17.24,0.04,1.58,Shunyi,2,0,5,10
2013,9,13,12.1,16.67,3.0,1,0,2,2,86.04,116.71,1.88,26.83,1079.17,27.71,19.95,1003.18,18.06,0.09,1.17,Shunyi,1,3,2,11
2013,9,14,-27.64,51.03,2.0,1,1,1,1,42.54,54.08,3.0,23.88,922.73,38.0,23.02,1005.23,14.18,0.0,1.42,Shunyi,0,1,3,0
2013,9,15,5.75,40.39,1.0,1,2,2,1,16.58,50.38,18.79,20.25,617.39,59.15,20.49,1010.48,7.9,0.0,1.64,Shunyi,0,3,2,11
2013,9,16,16.24,27.2,2.0,2,2,2,2,42.33,92.08,17.58,31.04,1325.0,32.5,20.87,1008.35,14.42,0.01,1.18,Shunyi,1,3,2,11
2013,9,17,26.82,4.8,2.0,1,1,1,4,67.5,100.04,7.04,34.25,1966.67,3.25,20.28,1011.75,17.6,0.06,0.99,Shunyi,1,0,2,11
2013,9,18,42.32,-31.1,3.0,0,0,0,8,94.96,103.83,9.04,26.42,2186.96,31.76,21.45,1015.4,19.0,0.22,1.16,Shunyi,1,0,4,6
