year,month,day,UMAP1,UMAP2,AQI,KMeans_3,KMeans_4,KMeans_6,KMeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12
2013,4,17,28.0,-80.8,2.0,0,0,0,9,46.08,59.88,17.75,30.04,700.0,75.83,11.52,1007.79,-3.15,0.0,2.02,Tiantan,0,3,4,4
2013,4,18,30.59,-72.85,1.0,0,0,0,8,11.46,36.17,4.03,18.92,300.0,77.09,10.72,1018.86,-14.05,0.0,2.63,Tiantan,0,3,4,4
2013,4,19,10.33,-25.83,2.0,0,0,0,4,45.79,62.88,15.96,27.74,752.13,54.35,6.75,1020.45,-2.57,0.0,2.75,Tiantan,0,3,1,11
2013,4,20,1.24,12.41,2.0,0,2,1,1,72.42,68.04,8.62,29.71,754.17,58.29,9.37,1017.12,-0.42,0.0,1.93,Tiantan,2,2,1,0
2013,4,21,11.13,45.35,3.0,1,3,2,1,115.25,118.54,26.52,39.61,1138.83,53.18,12.36,1014.17,2.18,0.0,2.27,Tiantan,1,2,0,5
2013,4,22,19.33,59.62,5.0,1,3,2,1,153.75,144.42,38.92,40.75,1212.33,41.25,12.86,1010.14,5.1,0.0,2.07,Tiantan,1,2,0,5
2013,4,24,-4.38,-76.33,3.0,0,0,4,7,87.71,109.08,8.25,41.75,1349.79,38.92,15.83,1006.71,0.58,0.0,2.77,Tiantan,0,3,4,4
2013,4,25,4.75,-72.48,2.0,0,0,4,8,12.21,42.0,4.08,43.54,437.5,45.92,16.2,1009.02,-7.18,0.0,2.83,Tiantan,0,3,4,4
2013,4,26,-7.66,29.67,2.0,1,3,2,1,62.75,114.38,28.25,57.79,1058.25,60.67,16.82,1006.0,-0.65,0.0,2.07,Tiantan,2,2,1,0
2013,4,27,-5.14,26.79,2.0,1,3,2,1,63.25,105.17,41.04,47.22,1195.61,94.3,17.92,1006.79,1.42,0.0,1.99,Tiantan,2,2,1,0
2013,4,28,3.97,-62.15,2.0,0,0,2,6,75.25,105.08,54.58,55.29,1895.62,74.29,16.13,1006.3,2.31,0.0,1.73,Tiantan,0,3,4,4
2013,4,29,-1.53,-96.92,2.0,0,0,5,9,18.25,79.25,4.2,40.27,423.53,52.49,21.41,1007.85,-7.49,0.0,2.88,Tiantan,0,3,4,4
2013,4,30,-16.62,-67.69,2.0,0,0,4,8,20.5,69.62,5.25,41.83,425.0,65.96,20.62,1010.0,-7.53,0.0,2.14,Tiantan,0,3,4,4
2013,5,1,-9.43,35.73,2.0,1,3,3,1,33.42,77.75,11.42,27.67,634.78,86.65,17.67,1011.15,0.11,0.0,1.62,Tiantan,2,2,1,0
2013,5,2,-6.68,43.73,2.0,1,3,2,1,73.25,109.46,39.25,41.42,1141.58,81.29,18.93,1008.2,2.86,0.0,2.35,Tiantan,2,2,3,5
2013,5,3,-16.95,52.02,2.0,1,3,3,1,58.12,74.54,21.88,21.42,995.79,114.0,18.03,1012.91,5.54,0.0,2.09,Tiantan,2,2,3,5
2013,5,4,-15.22,79.29,3.0,1,3,3,1,81.0,105.42,21.58,21.25,825.0,108.38,19.78,1012.53,5.32,0.0,2.27,Tiantan,2,2,3,5
2013,5,5,-21.09,116.53,5.0,1,3,3,3,173.96,211.5,40.62,64.83,1586.74,96.78,20.81,1012.22,10.55,0.0,1.35,Tiantan,2,2,3,5
2013,5,6,-22.19,112.69,5.0,1,3,3,3,209.42,233.0,26.42,55.58,1669.35,114.77,23.67,1010.28,12.05,0.0,1.49,Tiantan,2,2,3,5
2013,5,7,-21.09,108.64,5.0,1,3,3,3,156.46,184.33,42.25,61.83,1499.75,126.38,24.09,1010.82,12.5,0.0,1.51,Tiantan,2,2,3,5
2013,5,8,-18.58,34.49,4.0,0,1,3,4,133.91,155.0,59.5,52.29,1608.39,66.26,20.55,1009.9,10.56,0.0,1.81,Tiantan,2,2,3,0
2013,5,9,-36.4,-61.57,2.0,0,0,5,8,49.62,68.79,14.29,36.43,652.38,22.3,17.59,1005.72,10.87,0.0,1.52,Tiantan,0,3,4,7
2013,5,10,-26.06,-105.13,2.0,0,0,5,8,41.88,100.08,6.88,29.12,566.67,61.0,22.12,997.56,2.78,0.0,2.84,Tiantan,0,3,4,7
2013,5,11,-31.44,-103.52,2.0,0,0,5,9,41.46,137.96,8.29,54.88,559.09,44.37,24.25,991.46,-0.37,0.0,2.38,Tiantan,0,3,4,7
2013,5,12,-9.52,-52.51,2.0,0,0,2,7,35.33,99.46,11.17,43.17,633.33,63.12,22.44,996.1,-2.63,0.0,1.6,Tiantan,0,3,4,11
2013,5,13,-5.69,32.97,3.0,0,2,2,1,101.25,184.71,68.42,59.67,1960.7,78.3,21.38,998.35,5.23,0.0,1.52,Tiantan,2,2,1,0
2013,5,14,-12.88,12.78,2.0,0,2,3,1,48.38,130.75,8.42,36.46,895.83,78.29,24.6,1003.94,1.64,0.0,2.53,Tiantan,2,2,1,0
2013,5,15,-20.37,41.42,2.0,1,3,3,1,52.33,144.79,47.46,38.17,1408.29,109.79,22.32,1012.1,6.28,0.0,1.83,Tiantan,2,2,3,0
2013,5,16,-24.36,59.42,2.0,1,3,3,1,54.17,108.5,30.17,35.55,1147.74,103.27,21.35,1012.68,9.16,0.0,1.72,Tiantan,2,2,3,5
2013,5,17,-35.05,87.31,3.0,1,3,3,3,108.71,146.58,34.96,37.58,1269.52,99.91,21.05,1007.67,11.83,0.0,1.6,Tiantan,2,2,3,5
2013,5,18,-14.1,-1.53,3.0,0,1,3,5,112.42,135.67,27.12,31.47,1283.25,93.62,21.32,1002.27,13.22,0.0,2.32,Tiantan,2,3,1,0
2013,5,19,-24.47,-108.96,3.0,0,0,5,9,63.29,156.25,11.71,17.29,662.5,68.83,20.69,996.63,3.18,0.0,3.38,Tiantan,0,3,4,7
2013,5,20,-17.52,-48.64,2.0,0,1,4,6,44.12,138.88,16.88,24.54,440.91,82.88,21.9,996.66,-0.52,0.0,2.9,Tiantan,0,3,4,8
2013,5,24,-15.42,45.35,4.0,1,3,3,2,117.25,246.42,21.79,67.29,1912.25,63.83,23.62,1007.83,13.92,0.0,1.54,Tiantan,2,2,3,5
2013,5,25,-24.91,55.84,2.0,1,2,2,3,59.88,137.62,29.62,49.25,1213.04,97.48,24.6,1006.48,12.62,0.0,1.69,Tiantan,2,2,3,5
2013,5,26,-49.38,4.58,3.0,1,1,1,10,102.71,125.17,38.12,46.29,1741.46,40.0,20.58,1004.8,17.14,0.07,2.2,Tiantan,2,0,5,0
2013,5,27,-57.23,-5.71,2.0,1,1,1,10,72.12,76.54,7.88,38.17,1182.3,50.37,19.62,1003.52,16.19,0.0,1.2,Tiantan,2,0,5,8
2013,5,28,-35.47,-68.04,2.0,0,0,4,7,73.29,74.17,3.83,47.5,1079.08,19.96,20.52,1001.59,16.49,0.02,1.7,Tiantan,0,3,4,7
2013,5,29,-24.85,-39.56,2.0,0,0,4,5,16.17,62.65,6.09,23.25,326.09,76.04,25.02,1005.14,1.42,0.0,3.49,Tiantan,0,3,4,8
2013,5,30,-16.39,61.31,3.0,1,3,3,1,65.83,166.04,19.29,58.5,826.09,97.59,26.57,1002.01,6.22,0.0,2.8,Tiantan,2,2,3,5
2013,5,31,-15.88,86.26,3.0,1,3,3,2,88.54,148.79,39.92,25.75,904.08,131.46,25.65,998.66,13.63,0.0,1.89,Tiantan,2,2,3,5
2013,6,1,-27.77,71.05,2.0,1,3,3,2,75.42,146.79,10.46,47.38,720.79,74.96,25.3,1002.5,8.3,0.0,1.55,Tiantan,2,2,3,5
2013,6,2,-39.18,98.29,5.0,1,3,3,3,168.92,217.71,35.91,46.25,1621.48,86.78,22.12,1000.73,16.52,0.0,1.83,Tiantan,2,2,3,5
2013,6,3,-35.77,90.3,4.0,1,2,2,3,123.58,160.54,20.83,47.0,1470.75,117.25,25.83,1000.9,13.44,0.0,1.34,Tiantan,2,2,3,5
2013,6,4,-42.99,14.61,4.0,1,1,1,10,132.59,219.13,37.33,67.79,1985.91,60.21,20.96,1007.78,16.18,0.44,2.26,Tiantan,2,0,3,0
2013,6,5,-34.89,29.72,4.0,1,1,3,10,128.12,136.5,4.83,38.25,1541.5,27.79,18.85,1008.16,18.01,0.16,1.53,Tiantan,2,0,3,0
2013,6,6,-81.33,27.65,4.0,1,1,2,4,141.33,164.58,8.67,49.0,2551.83,9.35,19.49,1006.2,18.53,0.02,1.31,Tiantan,2,0,5,6
2013,6,7,-68.81,6.8,4.0,0,1,2,2,131.71,147.33,14.17,53.04,2316.38,2.42,20.49,1004.4,19.28,0.54,1.2,Tiantan,2,0,5,2
2013,6,8,-50.75,17.54,5.0,1,1,2,5,167.67,192.29,10.92,48.5,2258.0,3.04,20.45,1003.66,19.55,0.04,0.89,Tiantan,2,0,3,0
2013,6,9,-62.61,-53.69,2.0,0,0,5,8,50.57,59.78,4.36,44.38,1113.59,13.67,18.34,1006.5,17.0,0.55,1.85,Tiantan,0,3,5,7
2013,6,10,-54.77,-7.67,1.0,0,0,3,9,22.12,37.83,3.58,36.83,569.57,45.17,20.68,1008.47,14.48,0.01,0.95,Tiantan,2,0,5,8
2013,6,11,-90.57,-6.87,2.0,0,1,1,4,64.12,89.71,5.0,47.0,525.0,57.83,20.55,1004.36,14.9,0.42,1.36,Tiantan,2,0,5,2
2013,6,12,-25.71,61.3,2.0,1,2,3,2,55.0,66.58,17.54,20.54,787.5,111.29,21.72,1003.89,14.18,0.0,1.66,Tiantan,2,2,3,5
2013,6,13,-28.24,88.39,3.0,1,3,3,3,110.58,138.92,40.88,40.71,1170.71,132.67,24.7,1004.22,14.52,0.0,1.56,Tiantan,2,2,3,5
2013,6,14,-26.8,93.64,3.0,1,3,3,3,107.46,181.12,30.33,50.21,1536.0,159.48,26.71,1004.01,11.94,0.0,1.98,Tiantan,2,2,3,5
2013,6,15,-34.18,104.89,4.0,1,3,3,3,126.67,184.71,42.17,67.79,2466.46,129.17,25.75,1002.97,14.84,0.0,1.49,Tiantan,2,2,3,5
2013,6,16,-52.3,63.84,5.0,1,2,2,6,180.75,184.46,27.92,70.58,3020.54,48.46,22.62,999.61,19.07,0.07,1.36,Tiantan,2,0,3,6
2013,6,17,-58.56,17.24,2.0,1,1,2,8,40.83,48.0,6.71,36.67,1233.21,104.67,25.86,997.54,15.88,0.0,1.47,Tiantan,2,0,5,0
2013,6,18,-54.09,22.97,2.0,1,1,2,9,50.08,95.75,8.0,64.08,782.61,89.35,27.96,993.76,15.63,0.0,1.78,Tiantan,2,0,3,0
2013,6,19,-46.86,19.84,2.0,1,1,3,10,43.21,83.92,9.21,37.08,720.83,119.38,29.16,998.53,14.67,0.0,1.2,Tiantan,2,0,3,0
2013,6,20,-47.31,13.83,3.0,1,1,1,10,79.62,152.67,23.17,80.75,1445.71,62.12,27.57,1003.14,17.09,0.0,1.19,Tiantan,2,0,5,0
2013,6,21,-69.92,-5.47,2.0,1,1,1,3,59.96,88.21,8.04,52.62,862.33,71.83,26.57,1005.21,17.27,0.0,2.0,Tiantan,2,0,5,2
2013,6,22,-66.35,-1.44,2.0,1,1,1,4,52.5,52.46,3.62,43.96,647.83,43.83,21.72,1004.29,18.77,0.25,1.11,Tiantan,2,0,5,2
2013,6,23,-60.29,45.18,2.0,1,1,3,8,60.71,58.12,5.33,35.42,924.88,106.88,25.99,999.7,17.08,0.0,1.21,Tiantan,2,0,3,6
2013,6,24,-87.66,41.79,3.0,1,2,2,3,104.0,123.12,7.71,30.83,858.17,130.5,25.17,998.27,20.07,0.18,1.68,Tiantan,2,0,3,6
2013,6,25,-64.48,108.36,4.0,1,3,3,5,124.04,112.62,7.0,50.08,2037.33,37.92,22.14,996.37,21.14,0.17,1.18,Tiantan,2,0,3,6
2013,6,26,-64.75,99.76,5.0,1,3,3,7,153.83,137.21,5.91,41.62,1604.3,108.74,26.08,993.18,21.71,0.0,1.54,Tiantan,2,0,3,6
2013,6,27,-42.5,108.6,4.0,1,3,3,3,134.88,130.54,13.67,52.5,958.33,122.54,28.07,994.0,18.84,0.0,1.42,Tiantan,2,2,3,5
2013,6,28,-46.28,117.05,6.0,1,3,3,3,330.04,327.29,24.71,59.21,2366.33,63.21,25.08,997.03,22.7,0.07,1.9,Tiantan,2,2,3,5
2013,6,29,-60.39,106.75,3.0,1,3,3,3,105.71,105.58,7.21,59.83,1478.96,43.75,23.12,1000.2,21.73,0.02,1.14,Tiantan,2,0,3,6
2013,6,30,-61.44,98.38,5.0,1,2,3,3,191.04,174.29,13.54,43.71,1799.78,76.83,25.64,999.52,23.18,0.0,1.1,Tiantan,2,0,3,6
2013,7,1,-119.73,0.39,5.0,0,1,1,2,164.46,146.46,10.14,60.96,1742.62,17.0,24.88,994.85,23.66,0.9,1.65,Tiantan,2,0,5,2
2013,7,2,-105.11,7.63,1.0,0,1,1,2,13.62,24.38,4.04,28.67,345.83,85.71,29.34,991.35,17.09,0.71,3.01,Tiantan,2,0,5,2
2013,7,3,-105.09,7.83,2.0,1,1,1,2,28.67,71.58,6.67,53.33,566.67,74.62,30.22,991.5,18.49,0.0,1.49,Tiantan,2,0,5,2
2013,7,4,-105.28,7.57,2.0,1,1,1,2,25.17,59.92,4.29,53.54,739.13,82.7,28.83,990.35,18.11,0.0,1.7,Tiantan,2,0,5,2
2013,7,5,-105.53,10.56,2.0,1,1,1,2,20.48,44.75,4.58,41.67,587.5,84.33,29.82,994.11,16.53,0.0,1.7,Tiantan,2,0,5,2
2013,7,6,-116.52,2.13,2.0,0,1,1,3,51.38,94.17,12.42,42.17,1091.62,140.96,29.99,996.82,19.5,0.43,1.84,Tiantan,2,0,5,2
2013,7,7,-119.74,6.31,3.0,0,1,1,3,83.21,95.67,6.96,21.96,1112.42,146.79,28.11,996.12,22.77,0.22,1.51,Tiantan,2,0,5,2
2013,7,8,-93.22,23.07,3.0,0,1,2,7,92.42,83.29,4.71,40.59,1295.39,85.83,25.28,998.35,23.86,1.89,0.94,Tiantan,2,0,5,2
2013,7,9,-102.62,-25.38,3.0,0,1,1,2,86.38,55.17,3.12,61.96,1487.42,23.04,24.37,999.32,23.65,0.52,0.9,Tiantan,2,0,5,2
2013,7,10,-99.55,-26.72,2.0,0,1,1,2,32.67,31.96,3.21,52.88,1241.67,9.67,23.67,1001.25,22.08,0.26,0.95,Tiantan,2,0,5,2
2013,7,11,-67.25,5.13,2.0,1,1,1,8,36.83,48.42,2.6,40.85,1247.06,27.98,25.0,1002.06,21.32,0.0,0.7,Tiantan,2,0,5,2
2013,7,13,-72.87,62.78,3.0,1,1,3,8,114.17,104.0,7.25,19.38,1279.17,119.21,27.95,1002.85,22.93,0.0,1.11,Tiantan,2,0,3,6
2013,7,14,-108.75,2.99,3.0,0,1,1,3,94.62,88.42,12.12,25.83,1004.17,86.38,26.83,1003.42,21.73,0.13,1.66,Tiantan,2,0,5,2
2013,7,15,-103.21,-35.02,2.0,0,1,1,2,49.96,35.79,3.08,29.42,1304.17,10.83,24.4,995.18,24.1,2.0,1.0,Tiantan,2,0,5,2
2013,7,16,-61.19,-26.27,1.0,0,1,3,7,20.42,35.58,3.67,35.71,673.91,51.57,27.76,995.96,15.52,0.0,2.25,Tiantan,0,0,5,8
2013,7,17,-53.85,65.53,2.0,1,1,3,8,42.17,91.21,10.0,44.79,975.0,96.21,27.49,1001.1,17.95,0.0,1.57,Tiantan,2,0,3,6
2013,7,18,-60.96,89.28,4.0,1,3,3,8,148.92,139.92,11.29,30.67,1779.17,84.67,25.98,1000.45,22.78,0.0,1.57,Tiantan,2,0,3,6
2013,7,19,-70.98,64.29,4.0,1,1,3,8,144.96,133.54,6.42,34.08,1137.5,102.12,27.01,998.16,21.71,0.0,1.29,Tiantan,2,0,3,6
2013,7,20,-72.59,45.5,3.0,1,1,3,8,99.83,128.62,5.21,44.12,960.87,110.39,28.49,999.85,20.15,0.0,1.37,Tiantan,2,0,3,6
2013,7,21,-69.91,43.25,2.0,1,1,3,8,67.46,88.12,5.96,39.08,813.04,89.58,27.77,1000.76,20.93,0.0,1.15,Tiantan,2,0,3,6
2013,7,22,-69.67,35.16,3.0,1,1,2,6,91.75,126.08,13.29,46.73,1312.5,102.12,27.51,999.95,19.38,0.0,1.07,Tiantan,2,0,3,6
2013,7,24,-77.02,-2.77,2.0,1,1,1,7,39.12,82.5,5.12,56.67,500.0,69.65,30.32,995.65,18.12,0.0,1.62,Tiantan,2,0,5,2
2013,7,25,-55.74,13.03,2.0,1,1,1,10,32.25,89.62,10.71,48.58,766.67,101.92,30.45,997.42,17.8,0.0,1.78,Tiantan,2,0,5,0
2013,7,26,-59.73,15.96,2.0,1,1,1,9,52.62,90.12,25.38,72.12,1741.67,25.42,25.9,999.2,21.16,0.13,1.33,Tiantan,2,0,5,0
2013,7,27,-83.42,36.2,4.0,1,1,2,6,117.96,117.67,5.33,71.12,1683.33,11.17,25.19,996.54,24.11,0.05,1.05,Tiantan,2,0,3,6
2013,7,28,-95.15,23.91,2.0,1,1,1,5,60.21,67.62,4.62,35.35,1060.87,82.83,30.15,995.95,21.43,0.0,1.35,Tiantan,2,0,5,2
2013,7,29,-90.33,55.41,2.0,1,1,2,8,65.17,115.75,3.92,76.29,870.83,49.71,29.08,995.76,23.42,0.0,1.28,Tiantan,2,0,3,6
2013,7,30,-115.84,-0.57,3.0,0,1,1,3,113.5,122.79,6.33,50.96,1012.5,115.96,29.18,993.54,23.0,0.28,1.69,Tiantan,2,0,5,2
2013,7,31,-113.18,7.67,2.0,0,1,1,3,47.5,57.92,4.98,27.72,557.89,134.8,26.42,995.63,21.75,0.65,1.88,Tiantan,2,0,5,2
2013,8,1,-83.67,-7.18,2.0,0,1,1,5,42.04,38.54,3.0,55.08,704.35,47.52,23.21,999.52,21.8,0.21,0.95,Tiantan,2,0,5,2
2013,8,2,-70.61,13.58,3.0,1,1,1,5,82.21,75.54,5.29,43.79,1166.67,85.42,26.03,1001.59,21.26,0.0,1.03,Tiantan,2,0,5,2
2013,8,3,-89.66,33.11,2.0,1,1,2,5,30.83,58.65,3.96,43.71,466.67,116.67,27.83,999.4,19.34,0.0,1.27,Tiantan,2,0,3,6
2013,8,4,-113.49,-4.24,3.0,0,1,1,4,99.67,124.62,7.12,36.88,870.83,122.38,27.73,995.92,22.29,0.44,1.47,Tiantan,2,0,5,2
2013,8,5,-94.88,52.17,2.0,1,1,2,8,44.0,43.83,3.25,35.42,439.13,114.91,27.0,994.12,21.14,0.0,1.16,Tiantan,2,0,3,6
2013,8,6,-98.17,58.49,4.0,1,1,2,8,147.75,170.46,4.18,51.52,968.18,93.64,29.48,995.22,25.98,0.0,1.28,Tiantan,2,0,3,6
2013,8,7,-101.3,-12.58,2.0,0,1,1,2,39.04,39.08,4.88,45.88,637.5,53.12,26.15,998.19,21.66,0.09,2.19,Tiantan,2,0,5,2
2013,8,8,-98.62,4.7,2.0,1,1,1,2,29.75,59.5,5.0,44.54,658.33,75.08,28.88,996.1,20.57,0.0,1.6,Tiantan,2,0,5,2
2013,8,9,-90.78,35.85,2.0,1,1,2,5,37.67,76.38,7.71,50.83,443.48,108.96,29.69,996.94,19.84,0.0,1.27,Tiantan,2,0,3,6
2013,8,10,-93.1,66.14,3.0,1,1,2,7,100.29,142.92,10.92,46.38,820.83,129.83,30.25,1000.62,24.2,0.0,1.31,Tiantan,2,0,3,6
2013,8,11,-109.24,-8.71,5.0,0,1,1,3,152.25,138.04,10.33,38.33,1191.67,72.67,27.95,1001.79,26.18,0.69,1.65,Tiantan,2,0,5,2
2013,8,12,-88.78,41.33,2.0,1,1,1,8,43.29,45.71,3.0,12.33,487.5,76.42,27.06,1000.96,23.98,0.0,1.36,Tiantan,2,0,3,6
2013,8,13,-87.26,47.97,3.0,1,1,3,8,85.54,94.25,8.25,23.11,1082.61,103.91,28.61,1000.62,24.56,0.0,1.42,Tiantan,2,0,3,6
2013,8,14,-92.42,54.29,2.0,1,1,3,8,70.83,99.38,5.46,18.38,962.5,116.12,29.25,999.89,23.95,0.0,1.76,Tiantan,2,0,3,6
2013,8,15,-92.29,76.31,3.0,1,1,3,8,113.79,132.54,8.21,27.96,1258.33,98.46,30.19,998.38,26.52,0.09,1.29,Tiantan,2,0,3,6
