year,month,day,UMAP1,UMAP2,AQI,KMeans_3,KMeans_4,KMeans_6,KMeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12
2013,4,10,27.93,-71.43,1.0,0,0,0,9,14.75,24.58,4.84,23.89,400.0,75.72,8.11,1015.6,-10.82,0.0,3.22,Dongsi,1,1,5,7
2013,4,11,24.04,-71.72,2.0,0,0,0,9,20.33,39.83,8.58,51.11,731.82,61.98,10.58,1014.38,-11.76,0.0,2.35,Dongsi,1,1,5,7
2013,4,12,-6.6,-89.44,2.0,0,0,3,9,52.92,97.62,22.79,71.37,919.05,54.64,15.92,1008.38,-5.6,0.0,2.09,Dongsi,1,1,5,7
2013,4,13,-11.0,-96.1,2.0,0,0,5,9,65.83,120.67,29.54,57.17,737.38,70.83,17.83,1000.58,-1.18,0.0,3.06,Dongsi,1,1,5,7
2013,4,14,13.04,-70.35,2.0,0,0,0,9,34.88,85.67,11.67,26.71,534.78,101.48,12.38,1006.3,-8.0,0.0,2.2,Dongsi,1,1,5,7
2013,4,15,18.93,-69.99,2.0,0,0,0,9,73.35,139.58,44.58,44.79,1445.58,71.96,12.29,999.45,-0.73,0.0,2.45,Dongsi,1,1,5,7
2013,4,16,22.85,-75.79,2.0,0,0,0,9,62.92,136.62,25.83,36.13,1183.25,80.17,13.92,1002.96,-0.94,0.0,2.21,Dongsi,1,1,5,7
2013,4,17,27.6,-80.82,2.0,0,0,0,9,51.83,84.67,13.33,27.79,866.67,72.83,11.52,1007.79,-3.15,0.0,2.02,Dongsi,1,1,5,7
2013,4,18,30.5,-72.93,1.0,0,0,0,8,11.46,42.92,3.43,16.1,272.73,87.88,10.72,1018.86,-14.05,0.0,2.63,Dongsi,1,1,5,7
2013,4,19,10.3,-25.83,2.0,0,0,0,4,49.38,83.46,17.96,36.62,778.26,56.38,6.75,1020.45,-2.57,0.0,2.75,Dongsi,1,1,1,9
2013,4,20,1.25,12.49,2.0,0,2,1,1,73.08,77.96,8.83,38.67,745.83,65.83,9.37,1017.12,-0.42,0.0,1.93,Dongsi,2,0,1,1
2013,4,21,10.44,43.68,4.0,1,3,2,1,124.96,143.33,29.63,49.84,1147.06,61.15,12.36,1014.17,2.18,0.0,2.27,Dongsi,2,0,0,2
2013,4,22,19.27,59.57,5.0,1,3,2,1,167.29,175.92,50.52,52.57,1247.61,51.48,12.86,1010.14,5.1,0.0,2.07,Dongsi,2,0,0,2
2013,4,23,12.2,51.45,5.0,0,2,1,1,195.71,186.21,27.79,61.67,1433.12,32.79,11.96,1007.4,7.22,0.0,1.66,Dongsi,2,0,0,2
2013,4,24,-4.46,-76.25,3.0,0,0,4,7,96.33,108.29,9.96,49.04,1120.79,55.42,15.83,1006.71,0.58,0.0,2.77,Dongsi,1,1,5,7
2013,4,25,4.81,-72.5,1.0,0,0,4,8,13.92,29.92,5.17,32.92,483.29,73.42,16.2,1009.02,-7.18,0.0,2.83,Dongsi,1,1,5,7
2013,4,26,-7.65,29.65,2.0,1,3,2,1,73.79,128.83,30.17,66.43,1112.96,70.04,16.82,1006.0,-0.65,0.0,2.07,Dongsi,2,0,1,2
2013,4,27,-5.16,26.69,2.0,1,3,2,1,71.46,124.54,42.71,55.96,1162.38,98.33,17.92,1006.79,1.42,0.0,1.99,Dongsi,2,0,1,2
2013,4,28,3.96,-62.25,3.0,0,0,2,6,76.46,109.83,52.25,58.62,1791.38,90.92,16.13,1006.3,2.31,0.0,1.73,Dongsi,1,1,5,9
2013,4,29,-1.55,-96.96,2.0,0,0,5,9,20.71,62.62,3.96,31.98,412.5,87.82,21.41,1007.85,-7.49,0.0,2.88,Dongsi,1,1,5,7
2013,4,30,-16.64,-67.72,2.0,0,0,4,8,24.79,58.62,5.5,38.33,408.7,84.17,20.62,1010.0,-7.53,0.0,2.14,Dongsi,1,1,5,10
2013,5,1,-9.38,35.72,2.0,1,3,3,1,41.79,90.38,15.38,38.5,654.17,97.0,17.67,1011.15,0.11,0.0,1.62,Dongsi,2,0,1,2
2013,5,2,-6.62,43.68,3.0,1,3,2,1,80.21,127.38,40.46,55.46,1095.79,89.83,18.93,1008.2,2.86,0.0,2.35,Dongsi,2,0,2,2
2013,5,3,-16.92,52.21,2.0,1,3,3,1,58.58,77.17,20.29,31.38,891.62,129.75,18.03,1012.91,5.54,0.0,2.09,Dongsi,2,0,2,2
2013,5,4,-15.31,81.68,3.0,1,3,3,1,86.04,115.58,23.88,33.62,743.48,118.78,19.78,1012.53,5.32,0.0,2.27,Dongsi,2,0,2,8
2013,5,5,-21.22,116.09,5.0,1,3,3,3,183.33,256.38,49.33,77.17,1603.88,115.17,20.81,1012.22,10.55,0.0,1.35,Dongsi,2,0,2,8
2013,5,6,-22.03,112.78,5.0,1,3,3,3,228.79,262.21,38.88,67.25,1699.83,157.15,23.67,1010.28,12.05,0.0,1.49,Dongsi,2,0,2,8
2013,5,7,-21.02,108.69,5.0,1,3,3,3,169.08,213.08,52.0,74.42,1537.38,161.21,24.09,1010.82,12.5,0.0,1.51,Dongsi,2,0,2,8
2013,5,8,-19.11,39.88,4.0,0,2,3,4,142.0,167.58,56.96,60.0,1578.04,103.89,20.55,1009.9,10.56,0.0,1.81,Dongsi,2,0,2,2
2013,5,9,-36.9,-61.9,2.0,0,0,5,8,40.83,53.42,12.17,43.0,700.0,67.42,17.59,1005.72,10.87,0.0,1.52,Dongsi,1,1,5,10
2013,5,10,-25.47,-105.48,2.0,0,0,5,8,54.0,98.17,10.67,44.08,700.0,78.67,22.12,997.56,2.78,0.0,2.84,Dongsi,1,1,5,7
2013,5,11,-31.67,-103.31,2.0,0,0,5,9,47.88,136.46,13.96,57.54,630.43,63.18,24.25,991.46,-0.37,0.0,2.38,Dongsi,1,1,5,10
2013,5,12,-9.53,-52.44,3.0,0,0,2,7,81.75,93.04,12.88,50.42,604.35,77.13,22.44,996.1,-2.63,0.0,1.6,Dongsi,1,1,5,9
2013,5,13,-5.48,34.64,3.0,0,2,2,1,111.08,187.17,70.0,70.33,1878.88,95.17,21.38,998.35,5.23,0.0,1.52,Dongsi,2,0,1,2
2013,5,14,-12.84,12.78,2.0,0,2,3,1,69.92,126.38,12.88,43.75,874.88,95.38,24.6,1003.94,1.64,0.0,2.53,Dongsi,2,2,1,1
2013,5,15,-20.33,41.42,3.0,1,3,3,1,101.71,152.75,52.58,56.71,1566.46,106.54,22.32,1012.1,6.28,0.0,1.83,Dongsi,2,0,2,2
2013,5,16,-24.34,59.44,2.0,1,3,3,1,58.29,109.58,33.21,50.08,1177.14,106.33,21.35,1012.68,9.16,0.0,1.72,Dongsi,2,0,2,2
2013,5,17,-35.03,87.39,3.0,1,3,3,3,112.21,135.38,42.75,51.25,1454.12,113.33,21.05,1007.67,11.83,0.0,1.6,Dongsi,2,0,2,8
2013,5,18,-14.15,-1.47,4.0,0,1,3,5,117.38,136.96,38.62,44.08,1365.17,110.24,21.32,1002.27,13.22,0.0,2.32,Dongsi,2,2,1,1
2013,5,19,-24.47,-108.95,3.0,0,0,5,9,62.33,159.71,13.58,23.58,708.33,78.96,20.69,996.63,3.18,0.0,3.38,Dongsi,1,1,5,7
2013,5,20,-16.81,-43.84,2.0,0,1,3,5,51.67,131.21,16.92,36.87,536.36,81.34,21.9,996.66,-0.52,0.0,2.9,Dongsi,1,1,5,9
2013,5,22,-16.43,55.22,3.0,1,3,3,1,108.58,117.75,39.42,61.21,1244.33,93.0,23.12,1006.45,5.8,0.0,1.78,Dongsi,2,0,2,2
2013,5,24,-15.44,45.55,4.0,1,3,3,2,137.88,159.17,37.25,77.21,1860.7,85.83,23.62,1007.83,13.92,0.0,1.54,Dongsi,2,0,2,2
2013,5,25,-24.61,56.19,2.0,1,2,2,3,74.67,92.21,32.12,53.0,1208.29,98.96,24.6,1006.48,12.62,0.0,1.69,Dongsi,2,0,2,2
2013,5,26,-49.37,4.66,3.0,1,1,1,10,99.33,106.04,45.46,48.54,1762.33,55.33,20.58,1004.8,17.14,0.07,2.2,Dongsi,2,2,4,1
2013,5,27,-57.19,-5.76,2.0,1,1,1,10,67.08,65.83,11.88,41.83,1225.96,60.93,19.62,1003.52,16.19,0.0,1.2,Dongsi,2,2,4,3
2013,5,28,-35.48,-68.05,2.0,0,0,4,7,75.62,67.12,8.87,57.52,1178.17,31.26,20.52,1001.59,16.49,0.02,1.7,Dongsi,1,1,5,10
2013,5,29,-25.7,-43.04,1.0,0,0,4,5,13.58,46.08,5.75,19.04,354.17,79.54,25.02,1005.14,1.42,0.0,3.49,Dongsi,1,1,4,10
2013,5,30,-16.42,61.29,2.0,1,3,3,1,61.75,128.04,24.75,64.71,891.3,102.51,26.57,1002.01,6.22,0.0,2.8,Dongsi,2,0,2,2
2013,5,31,-16.19,93.93,3.0,1,3,3,2,92.67,132.58,46.46,33.54,1033.29,150.42,25.65,998.66,13.63,0.0,1.89,Dongsi,2,0,2,8
2013,6,1,-27.74,71.04,2.0,1,3,3,2,74.25,109.38,21.12,49.0,804.3,99.7,25.3,1002.5,8.3,0.0,1.55,Dongsi,2,0,2,8
2013,6,2,-39.15,98.24,5.0,1,3,3,3,160.58,157.58,47.62,51.04,1766.38,110.42,22.12,1000.73,16.52,0.0,1.83,Dongsi,2,0,2,8
2013,6,3,-35.72,90.22,4.0,1,2,2,3,121.79,129.46,33.58,52.04,1603.96,148.25,25.83,1000.9,13.44,0.0,1.34,Dongsi,2,0,2,8
2013,6,4,-47.59,8.91,4.0,1,1,1,10,123.38,125.25,49.08,64.88,2058.12,96.12,20.96,1007.78,16.18,0.44,2.26,Dongsi,2,2,4,1
2013,6,7,-68.84,6.82,4.0,0,1,2,3,127.54,139.38,12.58,66.25,2803.67,3.42,20.49,1004.4,19.28,0.54,1.2,Dongsi,2,2,4,3
2013,6,8,-50.8,17.66,5.0,1,1,2,5,170.08,192.88,8.04,64.88,2879.04,4.29,20.45,1003.66,19.55,0.04,0.89,Dongsi,2,2,2,1
2013,6,9,-62.63,-53.69,2.0,0,0,5,8,51.33,61.42,6.95,47.69,1252.33,20.12,18.34,1006.5,17.0,0.55,1.85,Dongsi,1,1,4,10
2013,6,10,-54.83,-7.56,2.0,0,0,3,9,24.08,29.58,4.04,43.96,887.42,50.46,20.68,1008.47,14.48,0.01,0.95,Dongsi,2,2,4,3
2013,8,14,-89.51,54.46,2.0,1,1,3,8,68.58,109.21,10.33,40.71,925.0,113.33,29.25,999.89,23.95,0.0,1.76,Dongsi,2,2,2,6
2013,8,15,-62.65,76.28,4.0,1,1,3,6,119.42,142.58,6.79,49.21,1220.83,139.71,30.19,998.38,26.52,0.09,1.29,Dongsi,2,2,2,6
2013,8,16,-31.87,100.87,5.0,1,3,3,3,139.12,165.29,5.96,63.42,1765.22,524.87,28.84,993.49,27.26,0.04,1.2,Dongsi,2,0,2,8
2013,8,17,-86.54,-28.66,3.0,0,1,1,6,48.88,70.92,10.08,40.0,804.17,280.46,31.93,997.16,15.14,0.0,2.62,Dongsi,1,2,4,3
2013,8,18,-55.55,-32.01,1.0,0,1,2,8,12.88,34.21,6.0,18.42,566.67,87.83,29.44,1004.02,14.4,0.0,1.52,Dongsi,1,2,4,10
2013,8,19,-52.75,28.56,1.0,0,2,2,8,22.25,50.92,7.33,36.33,721.74,85.43,28.56,1006.05,14.92,0.0,1.11,Dongsi,2,2,2,6
2013,8,20,-42.32,38.77,3.0,1,1,3,9,96.17,139.21,21.67,43.79,1473.91,119.09,27.19,1005.09,21.29,0.05,1.52,Dongsi,2,2,2,6
2013,8,21,-33.41,20.71,3.0,1,1,3,10,107.92,97.5,14.96,54.12,1326.09,83.06,26.39,1003.93,21.5,0.02,1.04,Dongsi,2,2,2,1
2013,8,22,-40.22,4.14,4.0,0,1,2,10,120.96,139.21,12.33,72.33,1460.87,43.54,24.25,1004.87,22.1,0.0,0.95,Dongsi,2,2,4,1
2013,8,23,-47.62,-29.27,2.0,0,1,3,10,60.88,72.25,9.38,44.08,1012.5,56.12,27.71,1005.06,17.31,0.0,1.45,Dongsi,1,2,4,10
2013,8,24,-48.71,-22.16,2.0,0,1,3,10,35.46,89.29,9.04,45.88,795.65,78.35,27.52,1005.05,15.75,0.0,1.27,Dongsi,1,2,4,1
2013,8,25,-54.12,25.57,2.0,1,1,2,10,42.21,91.42,10.92,39.71,886.96,119.92,28.54,1002.39,16.45,0.0,1.78,Dongsi,2,2,2,6
2013,8,26,-54.67,12.86,2.0,1,1,1,10,56.12,114.75,17.25,38.75,1079.17,115.62,28.02,1001.85,17.87,0.0,2.29,Dongsi,2,2,2,1
2013,8,27,-94.99,2.91,2.0,0,1,1,5,59.38,80.88,15.38,47.88,1475.0,46.08,24.64,1003.31,21.28,0.01,2.42,Dongsi,2,2,4,3
2013,8,28,-100.64,-70.22,2.0,0,1,4,6,74.58,71.29,8.75,51.71,2352.17,26.74,23.35,995.89,22.16,0.61,1.26,Dongsi,1,1,4,10
2013,8,29,-57.89,-68.37,1.0,0,0,5,7,28.92,41.83,4.79,31.35,966.67,40.62,24.71,999.04,11.72,0.0,3.76,Dongsi,1,1,4,10
2013,8,30,-38.06,-47.99,1.0,0,0,5,7,9.12,22.62,1.29,21.71,495.83,52.71,23.03,1007.85,9.14,0.0,2.09,Dongsi,1,1,4,10
2013,8,31,-45.37,-28.97,2.0,0,0,4,9,18.96,50.62,7.92,42.79,754.17,47.79,23.54,1007.84,10.13,0.0,1.68,Dongsi,1,2,4,10
2013,9,1,-39.35,6.88,2.0,1,1,2,9,45.58,87.29,15.38,45.25,1295.83,92.17,23.14,1009.44,14.77,0.21,1.49,Dongsi,2,2,1,1
2013,9,2,-23.43,13.24,2.0,1,1,3,10,56.54,76.38,18.75,44.46,1183.33,97.54,22.49,1011.65,16.03,0.0,1.59,Dongsi,2,2,1,1
2013,9,3,-30.69,15.72,3.0,1,1,2,8,102.62,123.33,22.46,56.0,1466.67,104.04,23.44,1012.1,17.94,0.0,1.52,Dongsi,2,2,1,1
2013,9,4,-65.45,-61.64,2.0,0,0,4,7,71.46,68.08,15.0,49.92,1287.5,70.5,20.35,1012.07,18.61,0.35,1.16,Dongsi,1,1,4,10
2013,9,5,-46.03,-27.62,1.0,0,0,3,8,21.58,25.32,2.71,29.62,766.67,66.29,20.8,1010.58,15.52,0.36,1.95,Dongsi,1,2,4,10
2013,9,6,-24.2,12.64,2.0,1,1,3,10,66.92,66.83,12.38,47.96,1729.17,69.33,21.03,1012.23,16.62,0.08,1.27,Dongsi,2,2,1,1
2013,9,7,-20.97,10.08,2.0,1,1,3,10,75.54,84.75,6.88,57.38,1608.33,80.33,22.1,1012.89,15.42,0.0,1.21,Dongsi,2,2,1,1
2013,9,8,-31.47,11.97,3.0,1,1,2,10,113.75,142.5,23.62,79.38,2000.0,52.67,21.74,1012.47,18.38,0.0,1.18,Dongsi,2,2,1,1
2013,9,9,-28.75,-9.65,3.0,0,0,2,8,79.83,79.88,14.46,41.96,1066.67,77.29,21.85,1008.88,17.22,0.03,1.52,Dongsi,1,2,1,1
2013,9,10,-24.59,-23.65,2.0,0,0,3,7,58.79,80.5,10.23,51.74,800.0,46.17,22.88,1008.34,11.65,0.0,1.57,Dongsi,1,1,1,1
2013,9,12,-64.32,36.64,5.0,0,2,2,3,157.08,186.04,26.83,80.25,1759.09,79.06,22.88,1007.5,17.29,0.52,1.49,Dongsi,2,2,2,6
2013,9,13,-51.64,-10.87,3.0,0,0,1,10,99.21,109.71,1.0,54.67,1445.45,24.94,19.76,1002.43,19.07,0.1,1.56,Dongsi,2,2,4,1
2013,9,14,-35.06,-38.33,2.0,0,0,5,8,68.75,73.96,1.0,53.04,1279.17,33.12,23.08,1004.65,14.68,0.0,1.42,Dongsi,1,1,4,10
2013,9,15,-29.47,-14.97,2.0,0,0,4,10,22.29,52.46,2.46,46.17,745.83,41.67,21.25,1009.82,7.97,0.0,1.67,Dongsi,1,2,1,1
2013,9,16,-39.5,-5.56,2.0,0,1,3,10,49.71,91.08,6.0,61.29,1404.17,35.42,20.86,1007.66,15.0,0.0,1.28,Dongsi,2,2,4,1
2013,9,17,-61.13,1.83,3.0,1,1,1,10,88.46,114.62,4.04,82.58,2526.09,5.78,20.28,1011.13,18.7,0.12,0.96,Dongsi,2,2,4,3
2013,9,18,-41.65,10.94,3.0,1,1,1,10,109.54,95.0,3.79,61.54,2641.67,35.0,21.45,1014.7,20.13,0.16,1.29,Dongsi,2,2,2,1
2013,9,19,-32.48,-8.96,4.0,0,0,2,7,118.42,110.46,4.29,42.83,1938.05,59.38,21.87,1009.28,19.77,0.01,1.15,Dongsi,1,2,1,1
2013,9,20,-26.32,-20.85,2.0,0,0,3,6,57.96,62.54,1.0,51.79,1041.54,48.88,22.29,1011.29,15.12,0.0,1.39,Dongsi,1,1,1,1
2013,9,21,-25.76,-3.15,2.0,0,1,1,10,52.62,88.42,1.67,53.08,1012.5,71.54,23.12,1011.51,14.85,0.0,1.57,Dongsi,2,2,1,1
2013,9,22,-65.86,-30.29,3.0,0,0,3,8,69.79,103.96,1.0,87.5,1304.17,15.5,20.83,1011.11,17.65,0.01,1.08,Dongsi,1,2,4,3
2013,9,23,-50.77,-74.68,2.0,0,0,5,7,37.08,47.58,5.54,43.58,995.65,13.87,16.4,1014.58,8.7,0.34,2.48,Dongsi,1,1,4,10
2013,9,24,-32.08,-51.26,1.0,0,0,5,5,14.08,27.29,5.12,38.88,591.3,24.17,14.48,1017.99,3.58,0.0,1.72,Dongsi,1,1,4,10
2013,9,25,-29.87,-46.33,2.0,0,0,5,6,11.0,33.38,4.12,43.92,625.0,34.46,16.37,1016.5,1.38,0.0,2.19,Dongsi,1,1,4,10
2013,9,26,-4.12,16.97,2.0,0,1,4,3,46.21,88.25,16.08,76.92,1004.17,32.88,16.34,1012.65,6.75,0.0,1.14,Dongsi,2,0,1,1
2013,9,27,5.35,100.44,5.0,1,3,2,3,179.75,217.0,34.75,108.79,2066.67,71.42,16.8,1007.55,10.89,0.0,1.2,Dongsi,2,0,0,8
2013,9,28,11.18,84.7,5.0,1,3,2,3,235.83,244.75,24.37,82.09,1478.95,67.09,16.42,1007.4,11.85,0.0,1.2,Dongsi,2,0,0,8
2013,9,29,12.38,68.48,5.0,1,3,2,2,231.04,191.12,20.04,86.75,1662.5,39.42,17.79,1013.65,14.68,0.0,1.23,Dongsi,2,0,0,2
2013,9,30,-3.53,48.47,4.0,0,2,1,2,145.71,118.42,34.83,79.96,1779.17,29.88,18.96,1014.64,16.23,0.0,1.08,Dongsi,2,0,2,2
2013,10,1,-57.18,-71.06,3.0,0,0,5,7,76.42,75.58,8.17,56.5,1520.0,25.94,17.86,1013.3,15.34,0.94,1.38,Dongsi,1,1,4,10
2013,10,2,-22.75,-22.09,1.0,0,1,4,5,20.04,21.52,6.08,31.0,416.67,44.96,17.7,1016.9,3.02,0.0,2.17,Dongsi,1,1,1,1
2013,10,3,-3.89,61.2,2.0,1,3,2,1,68.42,84.92,31.12,56.83,1541.67,39.5,15.47,1014.08,10.26,0.0,1.78,Dongsi,2,0,2,2
2013,10,4,7.0,97.5,4.0,1,3,2,3,143.96,162.54,47.42,78.08,2516.67,51.79,16.39,1010.27,12.87,0.0,1.18,Dongsi,2,0,0,8
2013,10,5,13.45,83.04,6.0,1,3,2,3,292.21,307.25,33.33,112.88,2570.83,65.5,17.14,1015.79,13.88,0.0,0.91,Dongsi,2,0,0,8
2013,10,6,9.94,56.66,6.0,0,2,2,3,255.0,197.75,28.58,101.17,2979.17,26.19,15.98,1018.43,15.02,0.0,0.96,Dongsi,2,0,0,2
2013,10,7,-15.72,-33.83,4.0,0,0,5,4,141.79,95.17,13.42,56.17,1483.33,38.0,18.82,1018.59,9.75,0.0,1.68,Dongsi,1,1,1,9
2013,10,8,-5.6,5.17,3.0,0,0,4,3,80.39,78.54,26.46,50.42,1054.17,53.25,17.87,1015.43,10.34,0.0,1.41,Dongsi,2,2,1,1
2013,10,9,6.58,49.05,4.0,0,2,2,1,142.04,165.21,17.58,99.25,1775.0,16.88,15.35,1007.01,12.54,0.0,1.01,Dongsi,2,0,0,2
2013,10,10,-20.08,-53.62,3.0,0,0,5,5,80.25,97.0,11.67,53.75,929.17,37.71,16.37,1007.37,5.85,0.0,3.43,Dongsi,1,1,5,10
2013,10,11,-9.19,-15.35,2.0,0,0,5,4,53.88,81.83,18.5,67.92,929.17,39.88,14.74,1011.42,5.43,0.0,1.43,Dongsi,1,1,1,1
2013,10,12,-11.64,-11.61,3.0,0,0,5,4,67.62,83.75,16.75,85.62,1008.33,32.58,15.92,1014.28,7.78,0.0,1.09,Dongsi,1,1,1,1
2013,10,13,-16.72,-22.29,2.0,0,0,5,4,52.38,59.46,22.62,57.29,1000.0,32.29,15.15,1014.98,9.88,0.0,1.15,Dongsi,1,1,1,1
2013,10,14,8.86,-42.77,2.0,0,0,1,4,35.08,44.0,4.71,47.46,720.83,17.42,11.94,1022.93,2.85,0.01,1.99,Dongsi,1,1,5,9
2013,10,15,5.27,-33.78,1.0,0,0,0,4,19.46,29.17,7.42,39.58,462.5,31.33,9.85,1026.43,-4.08,0.0,1.54,Dongsi,1,1,1,9
2013,10,18,21.05,56.21,5.0,1,2,1,9,238.71,240.12,62.42,132.5,2412.5,26.46,11.17,1020.91,7.02,0.0,0.99,Dongsi,2,0,0,2
2013,10,19,-1.6,-32.77,2.0,0,0,3,4,74.08,70.74,18.38,51.0,766.67,32.12,14.07,1021.52,0.18,0.0,2.82,Dongsi,1,1,1,9
